gene,count,RPKM
ARC1,7348,199.173886714029
ARC15,4491,296.08469437611245
ARC18,3455,197.2421017774439
ARC19,4898,291.0013038006255
ARC35,7547,224.84582654830925
ARC40,5800,153.94722503831622
ARD1,1458,62.339630522838
ARE1,8187,136.92671245122398
ARE2,589,9.360712845448
ARF1,13784,773.9421103849356
ARF2,12442,698.5916814719507
ARF3,1038,57.64798495320681
ARG1,57159,1387.417369500602
ARG2,2755,48.96191091979492
ARG3,12480,376.2006036334563
ARG4,83587,1840.8794884148072
"ARG5,6",25255,298.70206932709334
ARG7,21029,486.1843248565842
ARG8,4241,102.21320747974428
ARG80,3393,194.79080763626274
ARG81,2467,28.61526960062381
ARG82,826,23.71016904031138
ARH1,1664,34.42159369277778
ARI1,3172,93.1447830763439
ARK1,1716,27.442332765046135
ARL1,2204,122.4047772994873
ARL3,1201,61.672922933063454
ARN1,7304,118.85178857257488
ARN2,15485,254.81454278181903
ARO1,17003,109.34684543745783
ARO10,2507,40.2811461371876
ARO2,13024,353.02676926558433
ARO3,18925,521.2746189387033
ARO4,15443,425.36559790068134
ARO7,1251,49.74263500022101
ARO8,14918,304.28285177982536
ARO80,1726,18.546624335583505
ARO9,757,15.050029854183574
ARP1,842,22.348890255562456
ARP10,101,3.6214385030943292
ARP2,6896,162.74736186498686
ARP3,6402,145.3810351945175
ARP4,3055,63.71177952478592
ARP5,3407,46.05268321169362
ARP6,1633,38.01248531840177
ARP7,4005,85.62078883537936
ARP8,2760,31.977543460339902
ARP9,2809,57.79514084450219
ARR1,1979,68.55330214206236
ARR2,206,16.06943197919039
ARR3,443,11.177721995065994
ART10,1128,22.20988668182844
ART5,1524,26.5308684776425
ARV1,853,27.07059243880287
ARX1,3041,52.31600541811362
ASA1,1513,34.8225490528675
ASC1,20146,500.9006654561786
ASE1,1740,20.068740961541224
ASF1,3228,117.80944109182181
ASF2,2260,43.906346042296754
ASG1,3601,38.09347533103913
ASG7,231,11.240801690297744
ASH1,6697,116.19022830672016
ASI1,2168,35.44735718482256
ASI2,1490,52.50405805186094
ASI3,2869,43.30584134478881
ASK1,1547,53.95445304030596
ASK10,3369,30.015265827544663
ASM4,2592,50.070730333823256
ASN1,29380,523.9643878485606
ASN2,11777,210.03160638844446
ASP1,2765,73.96672221245421
ASP3-1,0,0.0
ASP3-2,0,0.0
ASP3-3,0,0.0
ASP3-4,0,0.0
ASR1,1079,38.15295697965167
AST1,718,17.06320425715387
AST2,1059,25.10864583426558
ATC1,862,29.860003257431913
ATE1,1722,34.914611310773296
ATF1,3713,72.13462958187958
ATF2,1320,25.165973933502414
ATG1,1867,21.245775213389237
ATG10,248,15.085058545421216
ATG11,1727,14.96866722117681
ATG12,734,40.11059037763026
ATG13,2689,37.18355978005983
ATG14,873,25.858286892305482
ATG15,2397,47.01483449946553
ATG16,17,1.15047338190886
ATG17,959,23.444821272282596
ATG18,1486,30.30998242021856
ATG19,7252,178.14312468977107
ATG2,1121,7.1910852564194325
ATG20,2725,43.44232677075784
ATG21,2141,44.021504333139696
ATG22,3853,74.42998610193712
ATG23,1052,23.679061630342865
ATG26,4536,38.659698587603735
ATG27,2946,110.6798187821429
ATG29,602,28.74665512981836
ATG3,1188,39.03558143254522
ATG31,1307,67.79754411268644
ATG32,1554,29.962617198495188
ATG33,2155,111.22097172907088
ATG34,1332,32.95784250820294
ATG36,1053,36.60038398232383
ATG4,1487,30.698020410418266
ATG5,1536,53.20761601324294
ATG7,1216,19.692861050860188
ATG8,1401,121.32791346769753
ATG9,1302,13.331685007075663
ATH1,1582,13.338545060044279
ATM1,3030,44.80940550138425
ATO2,793,28.634615292020914
ATO3,1288,47.68824959520255
ATP1,7228,135.27891211700316
ATP10,415,15.145885394394687
ATP11,1952,62.530763463839264
ATP12,1098,34.418294076817965
ATP14,2356,192.60602750793808
ATP15,2468,400.32176871074796
ATP16,2491,158.1074930013082
ATP17,2828,283.3243064185563
ATP18,2210,376.39654144784873
ATP19,1721,254.88036507249564
ATP2,15832,315.9878770610687
ATP20,980,86.33217599131497
ATP22,2444,36.45987966965851
ATP23,1244,46.908947677726914
ATP25,1108,18.470722635102923
ATP3,4991,163.46981712201645
ATP4,6838,285.2118811067012
ATP5,3520,168.87589393874546
ATP6,1,0.039303502413628476
ATP7,4614,269.4288779170587
ATP8,0,0.0
ATR1,4123,77.59220721429365
ATS1,783,23.956308447205046
ATX1,1941,268.0392638927263
ATX2,1557,50.67147722001618
AUA1,616,66.26156785859723
AUR1,2875,73.08300510991862
AUS1,29339,214.91944007275694
AVL9,5139,68.64703492149745
AVO1,1708,14.829141335466554
AVO2,753,18.020701879485205
AVT1,3612,61.211783062498796
AVT2,1259,26.747626777707165
AVT3,2873,42.36497869109986
AVT4,2260,32.34557145412898
AVT5,1140,25.32512633782496
AVT6,2603,59.24237052003448
AVT7,5104,106.22672065780353
AXL1,2342,19.79544143069202
AXL2,1738,21.55396440615344
AYR1,5115,175.40177134189432
AYT1,1414,30.420083425992363
AZF1,1801,20.11394321333953
AZR1,1089,18.124419663509393
BAG7,908,22.631148414169296
BAP2,19468,326.1340198311721
BAP3,12738,215.15451830355022
BAR1,539,9.367334741914787
BAS1,3218,40.49809655102792
BAT1,38663,1002.7759938901285
BAT2,10498,284.55735747467014
BBC1,3974,35.06904217086139
BBP1,867,22.95283811937858
BCD1,1765,49.14544211883953
BCH1,2815,39.677563333151284
BCH2,2243,29.92299809083532
BCK1,1496,10.33636937038873
BCK2,2940,35.26243808095963
BCP1,2074,74.6268332448064
BCS1,1976,44.185049015373664
BCY1,4104,100.5717247372617
BDF1,10385,154.47363444983733
BDF2,12733,203.62658688655736
BDH1,4317,115.18286469740175
BDH2,2168,53.001431197402155
BDP1,2646,45.44409667307537
BDS1,3519,55.58013369138367
BEM1,2676,49.539501520482155
BEM2,2940,13.857747806723989
BEM3,2067,18.70902415157858
BEM4,2158,34.78297970700105
BER1,2121,78.81567069461659
BET1,944,51.67849088786236
BET2,1963,61.53288822658804
BET3,3542,186.57413114824092
BET4,1138,32.57456665026441
BET5,1248,79.70750289483856
BFA1,560,9.952330350303141
BFR1,6156,133.56181278801952
BFR2,2670,50.99904930007643
BGL2,39274,1278.144891675604
BI2,0,0.0
BI3,0,0.0
BI4,0,0.0
BIG1,792,22.17363621099829
BIK1,1804,41.80252782786463
BIM1,1504,44.54852632992834
BIO2,9717,264.08817704212566
BIO3,11514,244.6165009678477
BIO4,3576,153.5412790088034
BIO5,7214,131.1729915784664
BIR1,1870,20.0098040560274
BIT2,1292,24.181011961146663
BIT61,715,13.431104960833702
BLI1,1028,92.14947478170718
BLM10,3125,14.894634193597545
BLS1,289,24.010285946016616
BMH1,31437,1198.7010947689625
BMH2,9123,340.24496954408204
BMS1,3096,26.721070357157416
BNA1,9209,528.6851009497034
BNA2,3272,73.64818408220708
BNA3,13275,304.8450305182892
BNA4,5404,119.7895727358884
BNA5,3706,83.41692243540938
BNA6,8516,294.0008206221609
BNA7,819,31.94384657999255
BNI1,2742,14.339945210196527
BNI4,1674,19.15616617078125
BNI5,3014,68.59642902319781
BNR1,787,5.844682168515014
BNS1,741,54.871107065287404
BOI1,3316,34.54220962378586
BOI2,2579,25.31659030589283
BOP2,2005,35.88251455030565
BOP3,1305,33.5911293928064
BOR1,808,14.310016961967193
BOS1,2058,76.5674201631711
BPH1,1377,6.4905165747819495
BPL1,1644,24.31242991560254
BPT1,2088,13.67761883994271
BRE1,3649,53.19373021384576
BRE2,1137,22.9622556986499
BRE4,2747,24.93014875120935
BRE5,3829,75.82986200167383
BRF1,2311,39.55762556156249
BRL1,1183,25.612227271999675
BRN1,317,4.2905889654718665
BRO1,3048,36.86063857130449
BRP1,98,7.948041599200425
BRR1,3020,90.23716402099731
BRR2,2066,9.756131865297908
BRR6,690,35.61135521719671
BRX1,2501,87.5256694502947
BSC1,71,2.205296822357391
BSC2,4595,198.96565395577093
BSC3,0,0.0
BSC4,73,5.651367240989913
BSC5,1989,41.480435179967
BSC6,1772,36.36126432129902
BSD2,3239,102.79208547395368
BSP1,1795,31.790198572687018
BST1,1741,17.27293534228453
BTN2,1391,34.58516954480018
BTS1,924,28.10200422574436
BTT1,329,22.4134773097452
BUB1,804,8.039142998576219
BUB2,798,26.56251036084572
BUB3,1453,43.415430239241424
BUD13,713,27.28870141362714
BUD14,4008,57.686470134076
BUD16,3267,106.66192019228211
BUD17,2528,81.23712599506203
BUD19,1730,171.63801345291347
BUD2,1170,10.820023017398897
BUD20,3278,200.58436549154058
BUD21,2422,115.11721646469825
BUD22,2448,48.107486954281256
BUD23,2096,77.60448070772092
BUD25,73,2.307156110754645
BUD26,289,30.76317886833379
BUD27,1817,23.29706475564161
BUD28,33,2.676381354832796
BUD3,1587,9.906787517355761
BUD30,26,1.3695447232790128
BUD31,153,9.895527379836334
BUD32,2043,79.68410080943197
BUD4,2925,20.642481757986502
BUD5,400,6.357020608114093
BUD6,1729,22.39353165402097
BUD7,3082,42.16155629730759
BUD8,1439,24.346047008336022
BUD9,2595,48.390644303786736
BUG1,4367,130.485329562813
BUL1,1913,20.008982631003615
BUL2,2642,29.314182277925813
BUR2,1509,38.940242770108576
BUR6,5247,374.95541302601566
BXI1,3376,115.76859825029037
BYE1,2514,43.17704423133465
BZZ1,1978,31.881711705490304
CAB1,3812,105.85458508748765
CAB2,5233,146.10808555719845
CAB3,2487,44.43082295577001
CAB4,1882,62.84963987266891
CAB5,1832,77.35968706470874
CAC2,1547,33.70715296547899
CAD1,2043,50.92008393188091
CAF120,1054,10.151490859029922
CAF130,1504,13.685878525222867
CAF16,4926,173.5805301768235
CAF20,1315,82.94979922975047
CAF4,2649,42.033997286277135
CAF40,2211,60.411795180477185
CAJ1,3171,82.66368775494932
CAK1,2386,66.0767500198335
CAM1,13634,334.9149699421317
CAN1,5167,89.3419817470673
CAP1,3380,128.40118186281302
CAP2,4185,148.4935450564901
CAR1,899,27.505391180124313
CAR2,3030,72.85482165048592
CAT2,1633,24.869569381189834
CAT5,1807,78.91269873491851
CAT8,1059,7.546601363018455
CAX4,885,37.6822329390663
CBC2,2634,128.7876104925805
CBF1,1730,50.22362325468775
CBF2,1154,12.322489931227887
CBF5,7748,163.58702384753366
CBK1,3088,41.68559579637257
CBP1,1774,27.676866340858012
CBP2,1501,24.308375359655546
CBP3,2188,66.54457277697907
CBP4,656,39.20237059455247
CBP6,469,29.402877817900958
CBR1,11171,400.5454407729381
CBS1,331,14.70634529442116
CBS2,1425,37.33832729294705
CBT1,922,34.63910146542286
CCA1,2105,39.32505826504363
CCC1,2835,89.69229606528035
CCC2,2031,20.65135073088622
CCE1,888,25.633877506380063
CCH1,1092,5.470122747684998
CCL1,1770,45.9072888597762
CCM1,1544,18.240460125927186
CCP1,7785,219.7630365619486
CCR4,3811,46.47287398755121
CCS1,5600,228.90359805697224
CCT2,4475,86.60913836791048
CCT3,5179,98.92287502812577
CCT4,5585,107.88774263672951
CCT5,5313,96.43529691676395
CCT6,9100,170.00381482750453
CCT7,5195,96.34707932865332
CCT8,3959,71.10134828549093
CCW12,129324,9862.316402958382
CCW14,16675,712.9721117752563
CCZ1,1201,17.408385338552662
CDA1,1312,44.39473756071836
CDA2,101,3.2974759532967535
CDC1,2275,47.25207658061228
CDC10,3161,100.0061191754325
CDC11,3289,80.79326214901504
CDC12,2575,64.49435016157908
CDC123,1513,42.828841494385514
CDC13,602,6.650577511114734
CDC14,2836,52.501504600929515
CDC15,1148,12.032112205558798
CDC16,2254,27.388138590348195
CDC19,64870,1323.1551545084642
CDC20,2404,40.20664672440973
CDC21,1138,38.12826325948981
CDC23,1356,22.100227768658463
CDC24,3450,41.23420077780672
CDC25,4421,28.413713134823514
CDC26,1000,81.75128502034723
CDC27,1572,21.164858374832978
CDC28,1951,66.67924626868623
CDC3,4728,92.73514289256279
CDC31,1308,82.50824136312822
CDC33,8342,398.34650679891155
CDC34,4054,139.95764758128703
CDC36,1558,82.92220186308658
CDC37,2504,50.46972822755164
CDC39,2620,12.694900827009823
CDC4,3065,40.15507829925709
CDC40,1458,32.673622138066406
CDC42,1906,101.443977375509
CDC43,1891,51.25718832011824
CDC45,1135,17.816380279971987
CDC48,19417,237.34520054427065
CDC5,2817,40.77432186655775
CDC50,1327,34.593097966199224
CDC53,3068,38.42110025159701
CDC55,2096,40.64295384313278
CDC6,657,13.061914946101199
CDC60,10322,96.68157240834374
CDC7,786,15.811149120569125
CDC73,1872,48.55279364152602
CDC8,1293,60.88963797886461
CDC9,1696,22.924963524224356
CDD1,523,37.37405774968671
CDH1,2947,53.113103385133
CDS1,1776,39.62616872165302
CEF1,1273,22.011291419395523
CEG1,2688,59.71398210181885
CEM1,2289,52.80154949536535
CEP3,1060,17.786609630863722
CET1,2090,38.831860384664935
CEX1,1602,21.48385147680385
CFD1,1699,59.05418080338858
CFT1,1919,14.440419362485855
CFT2,1477,17.550384880094892
CGI121,595,27.976618819271437
CGR1,1189,100.4155763318108
CHA1,32293,914.1254318428231
CHA4,1198,18.86325875469491
CHC1,3225,19.925022233269335
CHD1,2600,18.086567482377706
CHK1,1427,27.6181542907281
CHL1,1498,17.758617308654316
CHL4,1325,29.499033946612222
CHO1,3097,114.25258560831018
CHO2,3005,35.296352225020605
CHS1,6436,58.099742755184934
CHS2,2129,22.56852772410779
CHS3,3279,28.737399612105335
CHS5,5768,87.71231621974755
CHS6,1850,25.307877725509098
CHS7,2947,95.00040889391296
CHZ1,2387,158.39311472692276
CIA1,2058,63.53630837306443
CIC1,2683,72.72503239707945
CIK1,1097,18.840579762042207
CIN1,855,8.608047868521783
CIN2,1106,38.225868615771155
CIN4,426,22.673207954861926
CIN5,466,16.087879569037927
CIN8,2042,20.84616933211152
CIR1,3800,148.213207575057
CIR2,934,15.101997667920157
CIS3,9302,416.9136256903892
CIT1,11494,244.7003307353831
CIT2,126086,2794.9274737189535
CIT3,964,20.227987361297416
CKA1,2642,72.38166723316266
CKA2,3218,96.71898352774905
CKB1,3189,116.80324728041546
CKB2,2157,85.10498155834411
CKI1,2271,39.80642544622825
CKS1,1541,104.28702832479725
CLA4,2122,25.72304668048292
CLB1,6356,137.60888972174973
CLB2,1667,34.62382930104645
CLB3,2585,61.71935507523294
CLB4,1191,26.40069969068155
CLB5,1428,33.469276092045824
CLB6,497,13.330180004958194
CLC1,4171,182.1498984080493
CLD1,805,18.44444631204583
CLF1,2603,38.66253541205739
CLG1,5346,120.5966803859758
CLN1,3187,59.538698665412845
CLN2,1611,30.15140113731213
CLN3,1916,33.699540038508026
CLP1,1038,23.78302518248891
CLU1,4062,32.47982391946894
CMC1,893,81.47756419996661
CMC2,845,62.42153841162055
CMC4,1560,162.66837325477255
CMD1,6733,464.89138685979555
CMK1,3409,77.93348172101894
CMK2,4835,110.28668054502758
CMP2,2498,42.193121896865165
CMR1,1042,20.359665150860856
CMS1,1401,49.029773250644894
CNA1,1507,27.797650389364456
CNB1,3679,186.7319811195307
CNE1,1229,24.968272686383386
CNL1,1337,111.07872771565472
CNM67,1673,29.37497848776652
CNN1,1170,33.027970812778406
CNS1,2086,55.2244755675014
COA1,861,44.43677803189328
COA2,292,43.24524497453151
COA3,1477,175.50384880094893
COA4,1003,67.87792953262274
COA6,105,10.218910627543403
COB,5,0.021561915798727113
COF1,16167,811.1741151333595
COG1,2796,68.3542442933286
COG2,1255,48.763242728391525
COG3,2037,25.955013651254255
COG4,2650,31.415444504628795
COG5,1099,27.798472226906437
COG6,2801,34.07520079493938
COG7,2006,73.21119542447167
COG8,2358,39.631893519321295
COP1,6195,52.66734720268834
COQ1,2982,64.28858964416547
COQ10,684,33.604494563652345
COQ2,717,19.643321501202735
COQ3,1223,39.9288424839795
COQ4,2337,71.07617302550278
COQ5,5751,190.80829551624063
COQ6,4141,88.15939355970258
COQ8,1568,31.91882841431884
COQ9,2459,96.27701621888593
COR1,3864,86.21369140792076
COS1,1408,37.66551351722804
COS10,2189,59.65118763651336
COS111,1300,14.361712233304242
COS12,437,11.72090274077813
COS2,0,0.0
COS3,0,0.0
COS4,82,2.2051333459435765
COS5,207,5.508631510160116
COS6,4789,128.11089789346954
COS7,661,17.590364387516118
COS8,3786,101.27956972743279
COS9,1521,38.09549770709195
COT1,6342,147.2916618179097
COX1,1,0.002379626785890725
COX10,1575,34.761952998662764
COX11,896,30.419082798268736
COX12,698,84.91428116696781
COX13,2054,161.45878791518578
COX14,1150,165.51756650246358
COX15,1882,39.490738811163624
COX16,971,83.38287579281214
COX17,1344,196.20308404883335
COX18,1384,44.61505460100969
COX19,475,49.03012674831431
COX2,1,0.040551232648981764
COX20,1265,62.75204827107964
COX23,367,24.673290791502822
COX26,349,53.22984789571116
COX3,1,0.037847817139049646
COX4,878,57.51412519860967
COX5A,613,40.67657282262407
COX5B,10845,611.1622376233909
COX6,1397,95.8108600448197
COX7,673,112.74306315306083
COX8,824,106.58711844425018
COX9,2705,460.7025541250818
COY1,2700,40.57508631524587
CPA1,41597,1031.7379256648617
CPA2,27803,253.9020305429752
CPD1,880,37.46933896765915
CPR1,27102,1699.0976431146094
CPR2,2465,122.27968299463345
CPR3,3359,187.570059005018
CPR4,9113,291.9276882407619
CPR5,7765,351.1054912516572
CPR6,3180,87.35520375158072
CPR7,1601,41.524050544916214
CPR8,1735,57.37802569186992
CPS1,1798,31.84332982378343
CPT1,2196,52.84315793897641
CRC1,1036,32.27680307967977
CRD1,1322,47.56830932962106
CRF1,1307,28.53870980811801
CRG1,1232,43.115403743607786
CRH1,11170,224.6953380111414
CRM1,5711,53.78820146903261
CRN1,5842,91.56269307685363
CRP1,6971,152.86700855065465
CRR1,1661,40.126738894443484
CRS5,1897,276.93247800642627
CRT10,2067,22.048526374877053
CRZ1,1613,24.275556468670853
CSE1,3721,39.56770701882311
CSE2,426,29.021706182223266
CSE4,1087,48.29546022669426
CSF1,1174,4.05441063762621
CSG2,5765,143.33824761018911
CSH1,2050,55.5670206537506
CSI1,416,14.361712233304242
CSI2,1524,45.53689998940394
CSL4,2958,103.16565746168392
CSM1,803,42.962226355588236
CSM2,357,17.04743501884577
CSM3,1262,40.554293119370364
CSM4,20,1.3017720544641278
CSN9,599,37.5529292386411
CSR1,3533,88.27239913719033
CSR2,904,8.233418188323741
CST26,2343,60.1580592973221
CST6,2129,37.00010327557807
CST9,764,16.16407395329847
CTA1,1281,25.369039755587405
CTF13,1231,26.261960297507162
CTF18,1892,26.056844888560807
CTF19,1158,31.98242839647368
CTF3,1173,16.33076589388067
CTF4,1547,17.035188298286258
CTF8,847,64.59266642932286
CTH1,2549,79.90185027487158
CTI6,3391,68.34778291518676
CTK1,1450,28.010246521621806
CTK2,1283,40.46562449116725
CTK3,1355,46.62162929401115
CTL1,1331,42.37186929987623
CTM1,614,10.707186220668344
CTP1,1617,55.079928282458944
CTR1,2745,68.92115398674851
CTR2,3506,188.5657929482483
CTR3,328,13.850424321629076
CTR86,944,17.103992256030093
CTR9,3773,35.766187196401916
CTS1,28301,513.6863049202591
CTS2,1209,24.13020107167964
CTT1,1556,28.242673066532035
CUE1,4152,207.98488689000104
CUE2,1104,25.409183181999815
CUE3,2087,34.122986367492935
CUE4,817,70.75296595510984
CUE5,4061,100.72571858848
CUL3,1745,23.935569188004347
CUP1-1,0,0.0
CUP1-2,0,0.0
CUP2,510,23.060373540031573
CUP9,5437,180.97790580440875
CUR1,1226,49.51930604493365
CUS1,2332,54.53203566002567
CUS2,1413,50.48713537314276
CWC15,1681,97.60220889147989
CWC2,1544,46.405876496844165
CWC21,1499,112.63343404917325
CWC22,1316,23.266585442642075
CWC23,654,23.532280107089388
CWC24,1376,54.081619321152786
CWC25,1083,61.483778942386145
CWC27,2892,97.85791236707126
CWH41,3741,45.83806313865692
CWH43,4568,48.93080057297512
CWP1,1223,52.07386540618993
CWP2,8834,970.6866288571874
CYB2,850,14.672422353736307
CYB5,3016,254.7126814270323
CYC1,93,8.639624439650332
CYC2,976,27.176176491777554
CYC3,2806,106.2009748921733
CYC7,1022,91.61163738025753
CYC8,3685,38.94176387021452
CYK3,1556,17.946529273654104
CYM1,1482,15.297399545474065
CYR1,3004,15.144354970468862
CYS3,24133,624.3366333531771
CYS4,38122,766.8608483134049
CYT1,1345,44.33688643240606
CYT2,1359,61.72222019036216
DAD1,950,102.18910627543404
DAD2,571,43.5447609576663
DAD3,629,67.65994510236632
DAD4,1048,146.7043607899382
DAK1,7253,126.69702355824326
DAK2,344,5.93801563492387
DAL1,893,19.794983059427896
DAL2,1137,33.77587611487456
DAL3,619,32.272988155353914
DAL4,666,10.700934713748282
DAL5,1441,27.068842305680228
DAL7,2205,40.59945573645623
DAL80,367,13.890148890031218
DAL81,1811,19.059162869702476
DAL82,1223,48.81924881830306
DAM1,1963,58.31314407519681
DAN1,54188,1851.9810337301737
DAN4,1501,13.200159080845653
DAP1,2215,147.9404381699911
