gene,count,RPKM
ALO1,3243,49.82513747014118
ALP1,392,5.529506167199922
ALR1,4636,43.64727633873307
ALR2,2126,20.039287151594394
ALT1,15479,211.34908843926712
ALT2,2002,31.908951435327896
ALY1,3119,27.569702088091034
ALY2,1933,14.94849066274715
AMA1,586,7.591538009894019
AMD1,3401,33.95454771272346
AMD2,2664,39.21784296144443
AME1,1166,29.04874415705049
AMN1,15764,232.06834701359236
AMS1,6905,51.57587122644748
ANB1,19769,1013.0707740041559
ANP1,4319,69.80035803974872
ANR2,2340,36.64692053613985
ANS1,363,18.369562563936704
ANT1,1669,41.07453077673941
AOS1,2149,49.99992394148378
APA1,6654,167.31662549894403
APA2,5654,140.42692184961467
APC1,1549,7.175004232851827
APC11,1419,69.21280966039679
APC2,2260,21.42706764188461
APC4,1073,13.304504748065312
APC5,1667,19.675403894711216
APC9,1292,39.327202025901485
APD1,4945,126.30461107131006
APE1,13010,204.54187826949448
APE2,8207,61.49005050947167
APE3,33453,503.4599948396773
APE4,4774,78.72507711163148
API2,38,2.7970683793822984
APJ1,2857,43.72871752007138
APL1,3020,34.88197746192655
APL2,4003,44.58239048336377
APL3,1759,13.881316321090614
APL4,4818,46.83105767691383
APL5,4083,35.433161878263995
APL6,3521,35.195989409309874
APM1,2764,47.01573806210714
APM2,1429,19.0928946740969
APM3,1629,27.251342045536862
APM4,4449,73.21658612462039
APN1,3240,71.28683998940582
APN2,1609,25.005209236633647
APP1,5362,73.83489399960916
APQ12,1211,70.54098425170692
APQ13,36,2.0970069637171336
APS1,25,1.289295682752484
APS2,2664,145.74198397834078
APS3,1609,59.037978907641076
APT1,3549,152.84819773614996
APT2,2152,95.73771352911764
AQR1,9024,124.47242697525529
AQY1,603,15.955413278674564
AQY2,630,34.00646292827952
ARA1,8871,208.19277614683756
ARA2,1846,44.48407778174886
ARB1,8502,112.66578903290176
ARC1,9434,202.61271394807943
ARC15,5705,298.0136267370732
ARC18,4404,199.20785147132617
ARC19,6282,295.72065353744733
ARC35,9823,231.87941506628468
ARC40,7290,153.3129961330598
ARD1,1665,56.4064163932909
ARE1,10148,134.47805541118407
ARE2,672,8.461950339851825
ARF1,16780,746.5050339305734
ARF2,14698,653.881465358258
ARF3,1331,58.569619769073554
ARG1,70701,1359.7392464044171
ARG2,3639,51.242036685718084
ARG3,15750,376.1776872597292
ARG4,115295,2011.8920070381707
"ARG5,6",32190,301.6611666835642
ARG7,28087,514.5117023629535
ARG8,5429,103.67311727180453
ARG80,4093,186.18038090616383
ARG81,3158,29.02340682328164
ARG82,1051,23.90368682291451
ARH1,2204,36.124081498904985
ARI1,3593,83.59689470532862
ARK1,2113,26.7738490824408
ARL1,2742,120.6595773154017
ARL3,1539,62.617787086171546
ARN1,8089,104.29112777784843
ARN2,17779,231.80772348818402
ARO1,22705,115.69371883883042
ARO10,3638,46.314582260063226
ARO2,17289,371.313463159672
ARO3,24655,538.0755637894567
ARO4,20886,455.8201673212977
ARO7,1538,48.4546414523753
ARO8,20042,323.90339797004947
ARO80,2107,17.93891577534549
ARO9,1039,16.36683110176136
ARP1,1019,21.43017051571851
ARP10,121,3.4375789593331847
ARP2,8592,160.6639884965235
ARP3,8548,153.80277519097
ARP4,3900,64.4437344121915
ARP5,4381,46.92060786369129
ARP6,1941,35.79918892710194
ARP7,5062,85.74452846331486
ARP8,3580,32.86446854638826
ARP9,3436,56.01448064312964
ARR1,2432,66.75037759610638
ARR2,269,16.626205975476537
ARR3,548,10.955638850498046
ART10,1531,23.884711782363492
ART5,1868,25.76623377546286
ARV1,1084,27.257472503885683
ARX1,3742,51.006968204915005
ASA1,1880,34.28364988479488
ASC1,28257,556.668186168691
ASE1,2209,20.187110773022
ASF1,3938,113.87538351323533
ASF2,2895,44.56305910617835
ASG1,4576,38.35491825885021
ASG7,286,11.027038999419435
ASH1,8354,114.83951463450849
ASI1,2843,36.83061870670426
ASI2,1888,52.71280953086349
ASI3,3695,44.191418906939866
ASK1,1962,54.21800769160119
ASK10,4192,29.59170768367745
ASM4,3276,50.14185460124391
ASN1,38469,543.5862305277092
ASN2,15660,221.28364059538654
ASP1,3703,78.4878660081146
ASP3-1,0,0.0
ASP3-2,0,0.0
ASP3-3,0,0.0
ASP3-4,0,0.0
ASR1,1261,35.328843098171426
AST1,871,16.400680625986414
AST2,1367,25.680496532404213
