gene,count,RPKM
AFT2,1824,35.131780615262024
AGA1,777,8.59598761642323
AGA2,155,14.14687151158456
AGC1,3230,28.729373475174476
AGE1,1551,25.79146729276903
AGE2,2321,62.34696758006524
AGP1,9490,120.22321498681693
AGP2,2166,29.140399687470797
AGP3,704,10.115147831792795
AGX1,2691,55.993520790829294
AHA1,6663,152.46637679603967
AHC1,3989,56.505713153035806
AHC2,5058,314.92018491084445
AHP1,31288,1419.7632146962742
AHT1,177,7.7684354191588625
AI1,0,0.0
AI2,0,0.0
AI3,0,0.0
AI4,0,0.0
AI5_ALPHA,0,0.0
AI5_BETA,0,0.0
AIF1,969,20.535058771569304
AIM1,1785,120.47658319542981
AIM10,830,11.553502490145204
AIM11,831,40.94725588360007
AIM13,2125,99.8100348110286
AIM14,1431,20.128662061022773
AIM17,3574,61.59990105013822
AIM18,2339,58.342593808304414
AIM19,2990,151.99366403136503
AIM2,1533,49.84901539503209
AIM20,1984,77.7318832714578
AIM21,3954,46.70239313281662
AIM22,1231,24.114906327410424
AIM23,1571,35.344297329602284
AIM24,928,18.86958130048251
AIM25,2292,56.124457049578275
AIM26,177,11.946417493328335
AIM29,2468,127.06675526765845
AIM3,1647,13.953933370103579
AIM32,890,22.91114509485738
AIM33,1889,48.47290003326239
AIM34,709,28.615711050438772
AIM36,1385,43.453142636893304
AIM37,2688,91.8698030154086
AIM39,3231,65.53195964721107
AIM4,543,35.1713896102787
AIM41,5587,241.25543738812414
AIM43,1150,50.47288549171012
AIM44,1955,20.687898124467747
AIM45,7478,174.0915727797921
AIM46,5802,149.84032919611656
AIM5,3242,243.35519172559717
AIM6,2698,55.42128243158903
AIM7,3584,191.90581074329796
AIM9,4269,54.59814582391612
AIP1,8493,110.73675552800708
AIR1,1851,41.18230018370094
AIR2,1675,38.994836106733324
AKL1,5556,40.238526975281516
AKR1,6255,65.67154927123428
AKR2,2931,31.388165808515982
ALA1,12607,105.5855602603256
ALB1,3853,175.83192236817843
ALD2,1880,29.782508403340966
ALD3,1165,18.455650154197993
ALD4,17374,268.3538662099228
ALD5,9018,139.02211481207755
ALD6,42495,681.2578047757538
ALE1,5694,73.76275964675025
ALF1,1046,32.94601464638421
ALG1,2442,43.585750542702165
ALG11,2678,39.17866299907238
ALG12,1773,25.797703140760515
ALG13,1044,41.30625709557594
ALG14,1110,37.459105699419354
ALG2,1679,26.756637987450617
ALG3,866,15.153626876868877
ALG5,1399,33.54163977918533
ALG6,2817,41.514683163489394
ALG7,1148,20.535577952242527
ALG8,2413,33.530564619443155
ALG9,3745,54.098897370130054
ALK1,5033,53.11946064148911
ALK2,1323,15.695767559581846
ALO1,3921,59.758214131471256
ALP1,533,7.458074197812322
ALR1,5544,51.77691296398937
ALR2,1809,16.91440737295557
ALT1,8889,120.39531737202648
ALT2,1745,27.589453763257875
ALY1,2465,21.613884830912262
ALY2,2074,15.910119932971757
AMA1,763,9.80518751766538
AMD1,4526,44.8234291444731
AMD2,1858,27.132786857831345
AME1,1194,29.50749545340373
AMN1,5031,73.46881091590393
AMS1,10988,81.4143109564196
ANB1,22761,1157.0327046882608
ANP1,4255,68.21395362562261
ANR2,1936,30.07642360623496
ANS1,2707,135.88754612917853
ANT1,1173,28.636075397819486
AOS1,1987,45.85957295197683
APA1,6579,164.102575743837
APA2,4344,107.02459660551065
APC1,1413,6.492502366710234
APC11,1361,65.85085531284336
APC2,1821,17.126296487031826
APC4,778,9.569247751510403
APC5,1963,22.983044976931847
APC9,1249,37.713095842378905
APD1,5030,127.44420893228433
APE1,8304,129.50647855726203
APE2,9873,73.37848895055389
APE3,28775,429.58038183996194
APE4,4484,73.34921915116189
API2,38,2.7746122190462623
APJ1,5217,79.20936793075707
APL1,3684,42.209770089582825
APL2,3622,40.015239278665454
APL3,2211,17.30823427193602
APL4,4617,44.517037584097594
APL5,4041,34.787129167040504
APL6,2861,28.369012717870344
APM1,2681,45.23777584691139
APM2,1292,17.123844388173303
APM3,1476,24.49358633559978
APM4,4247,69.33117192831848
APN1,2602,56.78986765842543
APN2,2071,31.92667994852657
APP1,4386,59.91046416044843
APQ12,1203,69.5123882897372
APQ13,49,2.831344161427367
APS1,83,4.2460961380979505
APS2,2498,135.56329046044308
APS3,1382,50.30170331603746
APT1,4169,178.10882104317267
APT2,3098,136.71665008770754
AQR1,14302,195.69064087007806
AQY1,2607,68.4275495404108
AQY2,139,7.442775584073219
ARA1,8558,199.23451188144702
ARA2,1882,44.9874860265474
ARB1,12931,169.98174547737074
ARC1,11072,235.8827107232182
ARC15,4608,238.7768152105551
ARC18,5629,252.57455747004633
ARC19,5366,250.5726145064637
ARC35,9406,220.25320535203358
ARC40,7643,159.44632473812467
ARD1,1490,50.07255480088994
ARE1,6542,85.99648742656866
ARE2,766,9.568176539937712
ARF1,17322,764.4305399674854
ARF2,22429,989.8055987143939
ARF3,1180,51.50810440964028
ARG1,12497,238.4158131739171
ARG2,1627,22.72642328799586
ARG3,2846,67.42897851999867
ARG4,15974,276.50760631663735
"ARG5,6",7451,69.26473930471818
ARG7,6291,114.31646830806169
ARG8,2257,42.75403274718319
ARG80,2769,124.94369245997946
ARG81,2202,20.074872205549486
ARG82,1945,43.88145211893464
ARH1,1995,32.43600316800033
ARI1,908,20.95646313054603
ARK1,1689,21.229519980916113
ARL1,2662,116.19879147327325
ARL3,1341,54.12365094307249
ARN1,1915,24.49178947125776
ARN2,1689,21.84486838616006
ARO1,14836,74.9901652312732
ARO10,2716,34.29920334997771
ARO2,10753,229.0865957737324
ARO3,12744,275.8946228647902
ARO4,16654,360.54214133633207
ARO7,1266,39.56507245795438
ARO8,9791,156.9642350055161
ARO80,1769,14.940278701206823
ARO9,928,14.500942828191812
ARP1,978,20.402787595693567
ARP10,106,2.987255630108903
ARP2,8472,157.14820828817264
ARP3,8092,144.42911277295082
ARP4,4569,74.89217804352637
ARP5,4254,45.19465475426441
ARP6,1619,29.620590462171734
ARP7,4009,67.36270879086166
ARP8,3844,35.00468524589812
ARP9,3196,51.68364562316694
ARR1,2810,76.50603362240854
ARR2,272,16.676656808731252
ARR3,639,12.672351713889654
ART10,2246,34.75791982748046
ART5,1447,19.798934228709477
ARV1,850,21.20188317103837
ARX1,4592,62.09073737748751
ASA1,1950,35.27467525992314
ASC1,32802,641.0174991040533
ASE1,2086,18.910019002683715
ASF1,6237,178.90772604521328
ASF2,2519,38.463943354789315
ASG1,3784,31.461931733023217
ASG7,231,8.83494943433152
ASH1,6222,84.84496894645889
ASI1,2570,33.02664733997383
ASI2,1684,46.63967036806984
ASI3,2672,31.699993136207627
ASK1,1782,48.84852588265209
ASK10,4050,28.35978854643945
ASM4,3006,45.63990032583012
ASN1,14141,198.21516730268448
ASN2,8851,124.06494914051765
ASP1,3361,70.66698012562645
ASP3-1,0,0.0
ASP3-2,0,0.0
ASP3-3,0,0.0
ASP3-4,0,0.0
ASR1,1532,42.57673020885778
AST1,655,12.234443719845974
AST2,2029,37.81082556899104
ATC1,1158,31.528109229448074
ATE1,1996,31.80836773254999
ATF1,2512,38.35705665233456
ATF2,1343,20.124384481525155
ATG1,1913,17.11000027118465
ATG10,552,26.39010869995129
ATG11,2596,17.684886060239513
ATG12,1033,44.368025112612834
ATG13,2164,23.51928967387552
ATG14,1236,28.77469697189396
ATG15,2804,43.22665889699107
ATG16,54,2.872289400685744
ATG17,1662,31.934941191515843
ATG18,1531,24.544198120053633
ATG19,7009,135.3237775026871
ATG2,2615,13.184610381085959
ATG20,3631,45.496669119355765
ATG21,2705,43.71417270873744
ATG22,2773,42.10227664787988
ATG23,1515,26.802059257133063
ATG26,5803,38.87270571493351
ATG27,3287,97.06042376553377
ATG29,896,33.62835468632558
ATG3,2219,57.30708212447133
ATG31,1409,57.44551801095113
ATG32,1989,30.141877229649044
ATG33,3966,160.87883129733152
ATG34,4387,85.31570144928985
ATG36,2032,55.51211271045655
ATG4,2059,33.40892724570909
ATG5,2246,61.150374204957146
ATG7,1969,25.06269332401493
ATG8,2485,169.1436775370865
ATG9,2163,17.407538373528034
ATH1,3999,26.500872178136625
ATM1,1805,20.980244348070507
ATO2,2288,64.93531739720693
ATO3,1889,54.97107866090988
ATP1,32895,483.8922105266989
ATP10,644,18.473076089965904
ATP11,3882,97.74087689961516
ATP12,2268,55.87748275812573
ATP14,10689,686.8129054805063
ATP15,15052,1918.9561166747192
ATP16,13398,668.3831311189932
ATP17,12968,1021.1374711623097
ATP18,10675,1428.9861395680148
ATP19,10534,1226.183891189041
ATP2,55776,874.9611854568091
ATP20,4511,312.3390039049333
ATP22,3407,39.94780719677171
ATP23,2070,61.349699191768686
ATP25,1512,19.81083129869384
ATP3,27076,697.0136680768072
ATP4,22429,735.2841590449783
ATP5,14325,540.1649622142511
ATP6,4,0.12356572635428699
ATP7,18648,855.8656470203334
ATP8,0,0.0
ATR1,2875,42.525497444672894
ATS1,1082,26.019094414661687
ATX1,1872,203.1821294971573
ATX2,1260,32.229404421707336
AUA1,461,38.97523147585484
AUR1,2458,49.109691790110524
AUS1,19642,113.08965577656546
AVL9,5432,57.03083223682569
AVO1,2038,13.907180773281562
AVO2,878,16.514978929834093
AVT1,2754,36.682422346071164
AVT2,1303,21.757586681031885
AVT3,5147,59.653003723605316
AVT4,2217,24.938990190874687
AVT5,1105,19.29371368564492
AVT6,2212,39.56855263968682
AVT7,4161,68.06558895806971
AXL1,1880,12.489439007852663
AXL2,2005,19.54332923194472
AYR1,7194,193.89452785412126
AYT1,1233,20.848789765609116
AZF1,3442,30.21350814999413
AZR1,1203,15.736517870152232
BAG7,754,14.77062499664294
BAP2,27731,365.12963154016
BAP3,7642,101.45256735861979
BAR1,624,8.523513368928368
BAS1,2686,26.568152911570156
BAT1,21143,431.0044667514336
BAT2,7826,166.72851283597413
BBC1,6411,44.46605497213014
BBP1,1223,25.447817141279906
BCD1,2705,59.198757046982315
BCH1,2735,30.299168279494303
BCH2,2001,20.981169971632294
BCK1,2050,11.13261192475236
BCK2,4511,42.52502870067166
BCP1,3199,90.47056094886854
BCS1,2693,47.3294585769938
BCY1,8209,158.11227361331467
BDF1,12828,149.9731789646748
BDF2,20216,254.10063702439322
BDH1,9491,199.03276781685366
BDH2,2790,53.609197307057286
BDP1,3991,53.87361832302077
BDS1,2588,32.12708885211462
BEM1,3568,51.915513145083764
BEM2,3900,14.448298722699148
BEM3,2144,15.252541740242192
BEM4,2317,29.352706967803456
BER1,1960,57.24463104558605
BET1,1331,57.269404368970385
BET2,2059,50.72827910007975
BET3,3939,163.0780966346385
BET4,1322,29.742304945725156
BET5,1612,80.92010504626369
BFA1,662,9.247014269608641
BFR1,7849,133.8458176222121
BFR2,4358,65.42516505491379
BGL2,106831,2732.618653790013
BI2,0,0.0
BI3,0,0.0
BI4,0,0.0
BIG1,1017,22.37893791958943
BIK1,2351,42.81790583408246
BIM1,1868,43.48797244619573
BIO2,18822,402.0585547702801
BIO3,10447,174.44474908422112
BIO4,2994,101.0383445622176
BIO5,4213,60.20970877845146
BIR1,2326,19.562201222517956
BIT2,1678,24.68372485982066
BIT61,745,10.999393931445491
BLI1,1796,126.53563942631108
BLM10,7311,27.3881933999312
BLS1,690,45.0562831462583
BMH1,36734,1100.8922405723679
BMH2,13161,385.78888356083985
BMS1,5771,39.14810594711855
BNA1,9850,444.4548106647879
BNA2,5634,99.67181640573445
BNA3,2956,53.35262620609596
BNA4,4526,78.85423218257633
BNA5,5106,90.33090070423856
BNA6,8146,221.03654205179532
BNA7,1232,37.76772277271489
BNI1,4811,19.77525901580392
BNI4,2624,23.60063861924657
BNI5,4020,71.91029910105833
BNR1,1197,6.986941380083793
BNS1,1234,71.8203399338939
BOI1,4259,34.869844908551514
BOI2,3150,24.303633497637136
BOP2,1639,23.054421466119027
BOP3,966,19.543304679560908
BOR1,1277,17.77568997580172
BOS1,2613,76.4090562838976
BPH1,2244,8.313328803522278
BPL1,1878,21.82875284525009
BPT1,3297,16.974841657920173
BRE1,4287,49.118698255711614
BRE2,1190,18.88895046147055
BRE4,3937,28.082670695109957
BRE5,3895,60.62742784834614
BRF1,2662,35.81336286613447
BRL1,1260,21.44074785681378
BRN1,426,4.531834387748618
BRO1,3590,34.12315058553002
BRP1,93,5.9282128239021015
BRR1,2859,67.14279753523077
BRR2,2952,10.956465606682341
BRR6,870,35.29112032997439
BRX1,5037,138.54807067474428
BSC1,90,2.1971413348710604
BSC2,4662,158.66153414042196
BSC3,0,0.0
BSC4,102,6.2063694373403235
BSC5,1006,16.489720094503728
BSC6,1814,29.256294767939718
BSD2,3609,90.02070160503234
BSP1,1988,27.6727264462755
BST1,1668,13.006792282846403
BTN2,3507,68.533881146208
BTS1,1123,26.84428629533089
BTT1,273,14.61782542771215
BUB1,1113,8.746930012818877
BUB2,933,24.409262132754836
BUB3,2021,47.46260714190325
BUD13,789,23.73433811265771
BUD14,3566,40.33985874881716
BUD16,1879,48.21629389227106
BUD17,2622,66.22423503950041
BUD19,3534,275.57556311498314
BUD2,1661,12.073098322027688
BUD20,4838,232.680921955884
BUD21,4042,150.9973176049387
BUD22,3086,47.66547894116621
BUD23,2470,71.8785411818144
BUD25,125,3.105066577201799
BUD26,329,27.525552688400282
BUD27,3018,30.413912846826197
BUD28,16,1.0199075826068131
BUD3,2151,10.55366037277009
BUD30,31,1.2834275185767436
BUD31,117,5.947578157749066
BUD32,2557,78.38641812486362
BUD4,3775,20.93918515482263
BUD5,469,5.858322189596328
BUD6,1951,19.86056728468809
BUD7,2480,26.665053665744395
BUD8,1248,16.59544987062874
BUD9,1777,26.044633617795473
BUG1,5981,140.46207487170872
BUL1,1724,14.172748511014738
BUL2,3093,26.973150331050626
BUR2,1518,30.788460149943173
BUR6,6391,358.9584350592037
BXI1,5780,155.78403822585778
BYE1,3821,51.57882626215544
BZZ1,3157,39.99417172954489
CAB1,3423,74.7085768619486
CAB2,4672,102.525791746639
CAB3,3278,46.0282330669719
CAB4,2410,63.25676808300345
CAB5,2238,74.27729839982698
CAC2,1782,30.517309346731476
CAD1,2236,43.80254309349286
CAF120,1090,8.251302273516714
CAF130,1743,12.46605428967849
CAF16,2764,76.55109792003861
CAF20,2390,118.49342956258323
CAF4,2314,28.859504504578116
CAF40,2802,60.173865617396494
CAJ1,4310,88.30851591365689
CAK1,2155,46.906420376901764
CAM1,21843,421.7259626182329
CAN1,3782,51.39790610774005
CAP1,5108,152.51409837974114
CAP2,4276,119.24950688510599
CAR1,804,19.33396664453604
CAR2,5767,108.98642435890882
CAT2,2117,25.34018148283407
CAT5,2538,87.11383707977232
CAT8,3662,20.51070421486118
CAX4,1087,36.37723498150895
CBC2,2875,110.48490484429368
CBF1,2151,49.080517131319986
CBF2,1503,12.61416262923936
CBF5,11665,193.57566707640342
CBK1,4450,47.21451300921732
CBP1,2171,26.62133965570261
CBP2,1217,15.490755599454632
CBP3,3829,91.52873751097238
CBP4,3310,155.4688071644728
CBP6,1104,54.39924247351923
CBR1,11266,317.4945464981783
CBS1,412,14.38734848594698
CBS2,2043,42.07412982363472
CBT1,838,24.744945273963282
CCA1,2244,32.949354380322305
CCC1,5483,136.34119827874957
CCC2,1544,12.339359499419146
CCE1,898,20.374382619490767
CCH1,1653,6.508097778498218
CCL1,1765,35.97989328932887
CCM1,2688,24.958848218058986
CCP1,11569,256.68390257604557
CCR4,4963,47.56764378670789
CCS1,5013,161.05309641565057
CCT2,6783,103.18089189578288
CCT3,6521,97.89754504889692
CCT4,7548,114.60078764449959
CCT5,7700,109.84839438778089
CCT6,10732,157.58131515580166
CCT7,7612,110.95798563625067
CCT8,5515,77.84749341801938
CCW12,250684,15025.64765261847
CCW14,38635,1298.3578219680421
CCZ1,1427,16.257218365945942
CDA1,1826,48.56296708937193
CDA2,259,6.646099051675468
CDC1,2517,41.089371260555126
CDC10,3205,79.69606793423169
CDC11,4443,85.78164409251517
CDC12,3442,67.75823518932506
CDC123,1670,37.15528973894142
CDC13,762,6.6164437041382
CDC14,3227,46.95385675986135
CDC15,1340,11.038538220982971
CDC16,2289,21.860554810490594
CDC19,71374,1144.2309579495152
CDC20,2204,28.97221924306899
CDC21,1967,51.798347354188074
CDC23,1172,15.013137214784024
CDC24,3715,34.89828511275024
CDC25,7492,37.84530655346583
CDC26,1429,91.81921993934357
CDC27,1995,21.11117992752591
CDC28,2196,58.989203276959614
CDC3,5676,87.50161052044268
CDC31,2425,120.22868899132399
CDC33,16349,613.604878087876
CDC34,4631,125.65924702208005
CDC36,1692,70.77999262731501
CDC37,3362,53.259996410655496
CDC39,6336,24.12959162719277
CDC4,3014,31.03559160265175
CDC40,2014,35.47366060754322
CDC42,2845,119.01245805242979
CDC43,1796,38.26276629867232
CDC45,1950,24.058303863910716
CDC48,25119,241.32785432902722
CDC5,2861,32.548017424185524
CDC50,1470,30.119145798857453
CDC53,4285,42.176646976504635
CDC55,3098,47.2152377912007
CDC6,997,15.579137930719003
CDC60,11467,84.41826944711235
CDC7,1083,17.12285296596463
CDC73,2395,48.82257474670971
CDC8,1445,53.48346012823228
CDC9,2532,26.900062491254698
CDD1,563,31.621592698847078
CDH1,3721,52.70939048444378
CDS1,3485,61.115122625338124
CEF1,1626,22.097566190160055
CEG1,2887,50.40810082394288
CEM1,1593,28.88174522653419
CEP3,1006,13.267590880635183
CET1,2370,34.60963662705075
CEX1,1707,17.992434603201986
CFD1,1407,38.437767019494274
CFT1,2659,15.726422911961112
CFT2,1788,16.698614787087482
CGI121,663,24.50183271735275
CGR1,2200,146.03222205506643
CHA1,19984,444.61755098383554
CHA4,1395,17.26397879379811
CHC1,5366,26.057127989789453
CHD1,3205,17.523369600242912
CHK1,1261,19.181940834524873
CHL1,2158,20.107383336097257
CHL4,916,16.02854759724237
CHO1,3727,108.06648028143609
CHO2,2135,19.710153649213996
CHS1,6945,49.276199663855124
CHS2,2453,20.43769423087063
CHS3,4488,30.91474587656312
CHS5,8112,96.95496457156018
CHS6,1829,19.66547707848649
CHS7,2484,62.9366630194422
CHZ1,3646,190.15481486170438
CIA1,2119,51.4179012670928
CIC1,4423,94.229518562933
CIK1,1018,13.74175481153474
CIN1,1030,8.150468354107895
CIN2,1056,28.686194330185767
CIN4,590,24.680966696285967
CIN5,1028,27.89412782092384
CIN8,2833,22.73127940011007
CIR1,4744,145.4302571702593
CIR2,3159,40.1461525648062
CIS3,17561,618.6225957587552
CIT1,31357,524.692252674874
CIT2,95907,1670.9396477981327
CIT3,1275,21.02774039345284
CKA1,3270,70.41258749759704
CKA2,4840,114.3346397384079
CKB1,4349,125.19776829556135
CKB2,2665,82.64352489467709
CKI1,2157,29.716179525733804
CKS1,2977,158.3482508489159
CLA4,2491,23.7332675950823
CLB1,4108,69.90364459983414
CLB2,1617,26.397105017210027
CLB3,3237,60.74496881676111
CLB4,1243,21.65616672623561
CLB5,1934,35.62717307338857
CLB6,416,8.769599056745196
CLC1,6355,218.1278308281927
CLD1,820,14.766935458931606
CLF1,3472,40.53243186574925
CLG1,4726,83.79283770148658
CLN1,4852,71.24343469399457
CLN2,1165,17.137389428898135
CLN3,1679,23.21057753128246
CLP1,1331,23.96925743394874
CLU1,7832,49.22131453242599
CMC1,1680,120.47658319542981
CMC2,1785,103.63889205004445
CMC4,3051,250.05037777500434
CMD1,9588,520.328594449451
CMK1,9087,163.27676532391808
CMK2,6515,116.80133028545018
CMP2,3209,42.60158187042802
CMR1,1322,20.302108729682374
CMS1,2009,55.25969306840605
CNA1,1849,26.806402205577584
CNB1,4968,198.18796864731632
CNE1,1134,18.107414889810126
CNL1,2677,174.8053188152659
CNM67,2177,30.04324417141474
CNN1,1474,32.70395646962496
CNS1,2373,49.376672180095845
COA1,1394,56.54692154021184
COA2,936,108.9527361071713
COA3,3905,364.6984940915918
COA4,1447,76.96671782948651
COA6,255,19.505732517355302
COB,26,0.08812466347112605
COF1,21830,860.8850445683249
COG1,1582,30.39775990672567
COG2,1276,38.96783780921887
COG3,2902,29.0625972097371
COG4,3062,28.530494798484614
COG5,1185,23.55853978326474
COG6,3070,29.35421511190234
COG7,4266,122.36978664564371
COG8,2716,35.878771925305635
COP1,9176,61.314094697796115
COQ1,3242,54.93461079037742
COQ10,785,30.312217246286025
COQ2,711,15.30989287791789
COQ3,1994,51.16726451367136
COQ4,3034,72.52499075693136
COQ5,8946,233.28647473296863
COQ6,5724,95.7788836403667
COQ8,2032,32.511077961900845
COQ9,3134,96.44281270357013
COR1,20165,353.6259534404428
COS1,716,15.054316504001351
COS10,1666,35.68248668508197
COS111,3675,31.91001392743817
COS12,657,13.850063894907679
COS2,0,0.0
COS3,0,0.0
COS4,55,1.1624933466225684
COS5,74,1.5477894368857301
COS6,2099,44.1326960082386
COS7,351,7.341541788471504
COS8,2465,51.82805891391527
COS9,1181,23.248830842124608
COT1,4386,80.06216574169018
COX1,12,0.022443825170304396
COX10,2101,36.44655166214515
COX11,1486,39.65187212146372
COX12,5676,542.7183223946505
COX13,11437,706.6106061569901
COX14,2644,299.0986722710952
COX15,3745,61.76383354782815
COX16,1430,96.51625432463004
COX17,2848,326.77838946722295
COX18,1558,39.474766901888465
COX19,606,49.164181425205705
COX2,6,0.19123267173877748
COX20,2924,114.00437840240672
COX23,893,47.18666175154334
COX26,6532,783.0378521716891
COX3,10,0.2974730449269872
COX4,10233,526.8533657430911
COX5A,6212,323.98291550216885
COX5B,14489,641.7592698230083
COX6,6564,353.82921346523545
COX7,5929,780.6619254269982
COX8,5517,560.9023708769505
COX9,6303,843.7376709786602
COY1,3072,36.28471211532945
CPA1,20696,403.46009155543936
CPA2,9842,70.64227177893477
CPD1,796,26.638711173211703
CPR1,67099,3306.2814952270533
CPR2,3624,141.2968082525041
CPR3,5586,245.1665550927763
CPR4,11250,283.2521548481892
CPR5,7516,267.10973430585557
CPR6,5406,116.71978651514222
CPR7,1691,34.47138784830318
CPR8,1808,46.99496492283433
CPS1,1641,22.842527212443713
CPT1,1721,32.54948189628488
CRC1,1360,33.30247015158223
CRD1,1111,31.420066650263504
CRF1,1960,33.637336618667014
CRG1,2210,60.78841298216892
CRH1,12712,200.98403222838633
CRM1,6572,48.64959169034499
CRN1,6564,80.8597435679756
CRP1,8454,145.70944697198334
CRR1,2498,47.43112763154983
CRS5,5994,687.7491806413393
CRT10,2254,18.89730121938057
CRZ1,2565,30.340936268657583
CSE1,4245,35.47853594620878
CSE2,640,34.268894775588926
CSE4,1488,51.96207414342016
CSF1,1892,5.135556954055496
CSG2,7604,148.5975569534547
CSH1,2213,47.146715934833985
CSI1,728,19.75381814555696
CSI2,1252,29.402862019625367
CSL4,3487,95.58631299259699
CSM1,1125,47.30755884637296
CSM2,372,13.96177225816196
CSM3,1941,49.02411907386358
CSM4,120,6.1389341755633025
CSN9,954,47.008041050486725
CSR1,5029,98.75741432596847
CSR2,11399,81.59908329439718
CST26,2602,52.50922436758934
CST6,3165,43.23224328951648
CST9,1209,20.104373924537562
CTA1,1854,28.858344346812256
CTF13,646,10.831993422998979
CTF18,2333,25.253537160371767
CTF19,1020,22.14164231699791
CTF3,1585,17.34381329380166
CTF4,2925,25.31566133955691
CTF8,816,48.909896461428225
CTH1,2702,66.57008748344609
CTI6,4577,72.50773455430404
CTK1,2227,33.81239455276902
CTK2,1291,32.00314175006171
CTK3,1495,40.42929110598599
CTL1,1448,36.23054879895792
CTM1,779,10.677048726875976
CTP1,1798,48.13708813008507
CTR1,2926,57.74192996393573
CTR2,3545,149.855960500982
CTR3,485,16.09673356743346
CTR86,973,13.856231140561844
CTR9,5574,41.52977580280308
CTS1,20814,296.93304945289236
CTS2,1682,26.385626684207416
CTT1,6089,86.8658277178179
CUE1,3729,146.81607148227377
CUE2,1175,21.25525304123574
CUE3,2635,33.86195165012881
CUE4,910,61.93993825301759
CUE5,5105,99.51989598910505
CUL3,1716,18.500028345714323
CUP1-1,0,0.0
CUP1-2,0,0.0
CUP2,647,22.993613370927164
CUP9,7193,188.18416133001665
CUR1,1634,51.87318496477795
CUS1,2044,37.56737392089375
CUS2,1802,50.60578156600572
CWC15,2096,95.65110544606851
CWC2,2087,49.300907672325884
CWC21,1751,103.40906724274392
CWC22,1490,20.704741518015044
CWC23,641,18.12804925546256
CWC24,1722,53.19504519552055
CWC25,1323,59.03352576576061
CWC27,4236,112.65757316022973
CWH41,2988,28.77570188552712
CWH43,5134,43.22339469778733
CWP1,4380,146.57984288777294
CWP2,47525,4104.408327141793
CYB2,943,12.793853373118278
CYB5,3155,209.42348208351572
CYC1,269,19.641333866406438
CYC2,1533,33.549609816275
CYC3,12788,380.4085298526312
CYC7,4543,320.0731681034138
CYC8,4090,33.97099105613981
CYK3,1603,14.531524669847554
CYM1,2767,22.448397690353826
CYR1,4575,18.127951590826882
CYS3,4692,95.40525373045682
CYS4,14924,235.95702462055047
CYT1,4459,115.52797515449926
CYT2,2350,83.88739866941039
DAD1,1187,100.35488017752645
DAD2,822,49.26952805305637
DAD3,947,80.06408721829617
DAD4,2250,247.55462300430784
DAK1,11214,153.9628950374416
DAK2,1005,13.635018706239523
DAL1,1261,21.969771715030657
DAL2,1743,40.69586909101437
DAL3,578,23.685532342502867
DAL4,835,10.544858172765608
DAL5,1599,23.608095162927974
DAL7,1670,24.167674947311447
DAL80,1170,34.8043462564575
DAL81,2054,16.989969233327347
DAL82,952,29.86815291720031
DAM1,2312,53.980980687564674
