"Condition","Mean","SD","SEM","n","Gene"
"D",46.0315407093031,2.12572519701953,1.2272880147224,3,"PEX7"
"B",28.1592811929414,0.962705220787748,0.555818118372065,3,"PEX8"
"D",25.0704005269327,1.10289901184098,0.636759041375365,3,"PEX8"
"B",36.560199457357,0.231203805063944,0.133485579091334,3,"PFA3"
"D",38.2912344454745,0.430739453396963,0.248687539369329,3,"PFA3"
"B",24.2997833645674,0.562342152309801,0.324668393012737,3,"PFA4"
"D",21.6179405211584,0.607603571469706,0.350800085548613,3,"PFA4"
"B",41.6306607690727,0.941495479213224,0.54357266836457,3,"PFA5"
"D",39.3844731813134,0.627285228724152,0.362163295662565,3,"PFA5"
"B",86.3673843737275,6.55893614183827,3.78680354708789,3,"PFD1"
"D",109.023951302696,8.90876865554874,5.14347998142916,3,"PFD1"
"B",203.685802990429,0.820695041827902,0.473828503321931,3,"PFK1"
"D",228.856330728088,5.3044250033496,3.06251120358008,3,"PFK1"
"B",164.552257920795,1.6948030867722,0.978495018371337,3,"PFK2"
"D",188.489387982346,6.55139323902899,3.78244865012048,3,"PFK2"
"B",35.2735707324792,2.0607606385582,1.18978070940696,3,"PFK26"
"D",59.5121797877151,3.77769721927813,2.18105450646713,3,"PFK26"
"B",54.7017900352204,9.4479157844765,5.45475672144842,3,"PFK27"
"D",61.1721807741763,3.29415941337264,1.90188382406423,3,"PFK27"
"B",3.42014657469189,0.49975322486399,0.288532658903608,3,"PFS1"
"D",20.753955127788,7.63784258311447,4.40971047138912,3,"PFS1"
"B",24.6944096541366,1.16654157369591,0.673503091594225,3,"PFS2"
"D",28.2549708385558,1.16672978460642,0.673611755214072,3,"PFS2"
"B",632.939627563406,22.4909372288923,12.985148663428,3,"PFY1"
"D",675.905046664234,35.28844874641,20.3737953830241,3,"PFY1"
"B",65.3446297810805,1.50982168492407,0.871695956219244,3,"PGA1"
"D",54.3726696344125,2.48270311749917,1.43338931320607,3,"PGA1"
"B",54.656997976208,4.01289026419283,2.31684327426016,3,"PGA2"
"D",52.3377368613987,2.81603265787134,1.6258372130688,3,"PGA2"
"B",113.611134544251,4.35770642094493,2.51592297518192,3,"PGA3"
"D",98.8396173914658,0.104742471223407,0.0604730939564207,3,"PGA3"
"B",193.745626552427,1.73973645972996,1.0044373133441,3,"PGC1"
"D",206.150019600493,1.70629874340727,0.985132038824108,3,"PGC1"
"B",49.0878520611182,0.707831717605091,0.408666832700255,3,"PGD1"
"D",38.7439855106772,0.108527358793753,0.0626582998140122,3,"PGD1"
"B",789.027196081586,31.2251837755207,18.0278682582924,3,"PGI1"
"D",723.961273797047,12.9346886001312,7.46784594516973,3,"PGI1"
"B",2902.78512266907,108.752055874815,62.7880287342496,3,"PGK1"
"D",2232.82311452061,102.600224954752,59.236267496542,3,"PGK1"
"B",50.098821817038,1.21190031397585,0.699690972504951,3,"PGM1"
"D",24.7205990868822,0.535929932874832,0.309419291012063,3,"PGM1"
"B",111.442722681635,6.16663564071082,3.56030874715873,3,"PGM2"
"D",413.090570618972,64.5272929013667,37.2548499266819,3,"PGM2"
"B",44.8414965481586,0.629807409106019,0.363619477184981,3,"PGM3"
"D",35.6331192443092,2.93612707063955,1.69517375460869,3,"PGM3"
"B",15.892148842041,0.692960674981366,0.400081032238316,3,"PGS1"
"D",15.306487546111,0.535138455630229,0.308962331411833,3,"PGS1"
"B",12.5509284481662,0.370654207276277,0.213997306347226,3,"PGU1"
"D",11.3223311812189,0.479784442581815,0.277003677077606,3,"PGU1"
"B",36.9572342462038,1.16992381469276,0.675455829344218,3,"PHA2"
"D",23.6938631852877,0.510023377036074,0.29446213402478,3,"PHA2"
"B",155.447501754576,3.82854760203439,2.21041298863985,3,"PHB1"
"D",217.00788874925,2.63862059089972,1.52340830844524,3,"PHB1"
"B",143.172330393495,3.52692224141184,2.03626950549001,3,"PHB2"
"D",192.346965824085,4.06770534974717,2.34849077866061,3,"PHB2"
"B",106.206245547218,6.86341193052568,3.96259272564829,3,"PHD1"
"D",199.071061626972,9.83415321515004,5.6777510060189,3,"PHD1"
"B",26.653662813904,2.6102783547747,1.50704491078902,3,"PHM6"
"D",37.1650271933511,2.60427527524616,1.50357903120726,3,"PHM6"
"B",6.31077585615704,0.274393595233171,0.158421216071781,3,"PHM7"
"D",10.2382967344369,0.578179651827233,0.333812177622417,3,"PHM7"
"B",138.023820206034,2.4528010191746,1.41612532868904,3,"PHM8"
"D",65.5055083727842,1.84303648031182,1.06407760803433,3,"PHM8"
"B",3.12252164261309,0.827826641153393,0.477945934112255,3,"PHO11"
"D",2.57813349628096,0.637656996448268,0.368151438550056,3,"PHO11"
"B",4.87314350983427,1.0498133211565,0.60611000356856,3,"PHO12"
"D",3.49800403437169,0.579095850773477,0.334341145330662,3,"PHO12"
"B",104.772002075255,3.85908949472391,2.22804635860571,3,"PHO13"
"D",89.5243741206621,2.61651343238572,1.51064473452617,3,"PHO13"
"B",25.8295442299444,0.812417591619669,0.469049515216003,3,"PHO2"
"D",27.1182899229911,1.32839583710436,0.766949694142579,3,"PHO2"
"B",47.5186317845313,2.27018654664765,1.31069281381769,3,"PHO23"
"D",49.3866997897166,2.01953869455264,1.16598120893883,3,"PHO23"
"B",597.347639220573,36.9910586108905,21.3567976466068,3,"PHO3"
"D",62.2748140829949,6.95909830221019,4.01783727809812,3,"PHO3"
"B",139.16243783351,0.513722981648534,0.296598101743679,3,"PHO4"
"D",106.371715354875,2.16657957448633,1.25087530055043,3,"PHO4"
"B",56.9251033903173,3.9837801126121,2.30003652040888,3,"PHO5"
"D",39.5525884584401,2.1219363808343,1.22510054067794,3,"PHO5"
"B",91.5267429548022,0.732660831286853,0.423001928168159,3,"PHO8"
"D",60.2234339421719,1.19091300004117,0.687573941155197,3,"PHO8"
"B",37.0185709449218,1.44962373414262,0.836940653130913,3,"PHO80"
"D",24.6148089983394,2.71265047636967,1.5661494827494,3,"PHO80"
"B",14.8807936062559,0.127644996402017,0.0736958730334135,3,"PHO81"
"D",18.1676604316773,0.84029587473902,0.485145049479505,3,"PHO81"
"B",77.0329365072439,5.95734550583823,3.43947503145131,3,"PHO84"
"D",26.4797933152547,1.36490500580542,0.788028272520028,3,"PHO84"
"B",116.927348624264,4.2574501890212,2.45804001269281,3,"PHO85"
"D",95.7340085573068,2.95470891621882,1.70590198815593,3,"PHO85"
"B",103.913012996901,2.7473362820055,1.5861753419703,3,"PHO86"
"D",101.963550285113,0.856415637394044,0.494451798787656,3,"PHO86"
"B",29.9809905976434,0.607667101569478,0.350836764668818,3,"PHO87"
"D",30.7660005931493,0.79226639818986,0.457415218264811,3,"PHO87"
"B",573.231509027507,25.3459121819996,14.6334692211341,3,"PHO88"
"D",1005.12706030488,22.180119809812,12.8056981428531,3,"PHO88"
"B",8.272852363281,0.405945664406695,0.234372838621567,3,"PHO89"
"D",19.2714240012597,0.760477089577198,0.439061652379939,3,"PHO89"
"B",30.0427004057122,2.09076277376436,1.2071024502445,3,"PHO90"
"D",41.9577098056822,1.48998809357943,0.860245026917421,3,"PHO90"
"B",27.4763606326574,1.01468603026585,0.585829252716943,3,"PHO91"
"D",18.0666649177094,1.18662952450533,0.68510087540151,3,"PHO91"
"B",33.9812406885464,0.80578849348932,0.465222203625962,3,"PHR1"
"D",28.3457103024933,2.0853680651569,1.20398781377778,3,"PHR1"
"B",151.581708968427,0.338875995192029,0.19565014704602,3,"PHS1"
"D",94.3327725639762,13.2739310278176,7.66370765211501,3,"PHS1"
"B",38.505791076608,1.92246903715579,1.10993801611061,3,"PIB1"
"D",74.491761071692,3.18154192165793,1.83686408490728,3,"PIB1"
"B",70.067131984408,2.34038769964701,1.35122346839929,3,"PIB2"
"D",64.2680431883705,1.58466190556208,0.914904977750815,3,"PIB2"
"B",90.4783071634112,6.20779102816536,3.58406982118422,3,"PIC2"
"D",66.2819629007873,4.79455481215643,2.76813751144293,3,"PIC2"
"B",20.4016148758636,0.170042644361096,0.0981741664955946,3,"PIF1"
"D",23.7409831007893,0.292928835518307,0.169122542039898,3,"PIF1"
"B",17.7493532626462,0.723701573441638,0.417829298239485,3,"PIG1"
"D",25.6115055340374,2.7947693136641,1.61356081556688,3,"PIG1"
"B",54.311703532373,2.34190428320084,1.35209906832235,3,"PIG2"
"D",111.462123280781,8.88673173821256,5.13075696127301,3,"PIG2"
"B",29.3730352956598,1.05084432708418,0.606705255118445,3,"PIH1"
"D",32.3172657009175,1.3579070153106,0.783987980824059,3,"PIH1"
"B",32.0387595458604,0.787023621183121,0.454388299548669,3,"PIK1"
"D",30.5578640516964,1.12342230989153,0.648608173029504,3,"PIK1"
"B",466.961074484112,15.6853463046101,9.05593891129913,3,"PIL1"
"D",707.123193079936,28.4894132366897,16.4483704012573,3,"PIL1"
"B",42.3824845809516,0.487631709988555,0.28153429902729,3,"PIM1"
"D",53.348807555121,1.45437059313667,0.839681253448932,3,"PIM1"
"B",36.6571094941255,1.0693592453146,0.617394848142802,3,"PIN2"
"D",37.4745561249391,1.49635418754434,0.863920492981751,3,"PIN2"
"B",72.2899130993539,2.48690548370576,1.43581555046667,3,"PIN3"
"D",86.8642271069044,4.72272446702527,2.72666624234547,3,"PIN3"
"B",37.6392202525761,1.85356570291277,1.07015665753735,3,"PIN4"
"D",39.3939941991306,0.505097887833897,0.291618401508012,3,"PIN4"
"B",21.2072385152191,0.502553945464833,0.29014965569643,3,"PIP2"
"D",22.362573838294,1.41461035778791,0.816725670867284,3,"PIP2"
"B",555.512484701404,47.7745085237088,27.5826253565654,3,"PIR1"
"D",438.797348560189,47.7547766247504,27.5712331393901,3,"PIR1"
"B",288.433892892511,3.82637666643868,2.20915959838927,3,"PIR3"
"D",1027.95095274663,60.9037330699478,35.1627866825875,3,"PIR3"
"B",402.647300719779,5.74629815594383,3.31762678717802,3,"PIS1"
"D",448.853610449981,2.95333980265767,1.70511153007284,3,"PIS1"
"B",27.9121883012045,0.417241624003448,0.240894563935508,3,"PKC1"
"D",40.2564106141769,1.05161695721034,0.607151333329764,3,"PKC1"
"B",33.9524874454085,1.57671680199834,0.910317870069547,3,"PKH1"
"D",32.4784479095141,3.36581086304934,1.9432518078229,3,"PKH1"
"B",18.9824116649837,0.392763683372498,0.226762218323021,3,"PKH2"
"D",22.6887175508259,0.524403005632202,0.302764216465601,3,"PKH2"
"B",24.0988240487071,0.846442927608062,0.48869405210817,3,"PKH3"
"D",24.8394675155324,0.884109530965991,0.510440875696329,3,"PKH3"
"B",45.764247396353,0.515929454119184,0.297872009218568,3,"PKP1"
"D",62.047686588839,4.39994505071688,2.54030945945095,3,"PKP1"
"B",83.9242640349466,3.74884443076931,2.16439634125469,3,"PKP2"
"D",51.8179033679798,1.06654732821285,0.615771387047163,3,"PKP2"
"B",157.906733145569,3.30429084116691,1.90773320662853,3,"PKR1"
"D",104.488879965449,2.91747816379246,1.68440680322043,3,"PKR1"
"B",97.4987950900702,0.873137215106119,0.504106006180998,3,"PLB1"
"D",66.3198792152529,1.96735516418706,1.135853033635,3,"PLB1"
"B",114.641938022801,9.66337939458833,5.57915469474705,3,"PLB2"
"D",102.61156467586,15.1252226782583,8.73255138484547,3,"PLB2"
"B",29.5386495009388,0.545445288811124,0.314912984323315,3,"PLB3"
"D",37.1004942718853,1.92985529461746,1.11420247384441,3,"PLB3"
"B",26.899600640852,0.379816118858433,0.219286938465475,3,"PLC1"
"D",27.1920511810622,0.868782609129345,0.501591873248093,3,"PLC1"
"B",12.0751299674434,0.0764510626913467,0.044139041624682,3,"PLM2"
"D",11.104517824368,0.159642889258665,0.0921698650876998,3,"PLM2"
"B",36.9283118112767,1.12924277529295,0.651968620295825,3,"PLP1"
"D",39.2571109565804,2.03196463522079,1.17315532912852,3,"PLP1"
"B",59.3773107242566,4.6911437892218,2.70843312951445,3,"PLP2"
"D",62.9189697694943,4.37769051214217,2.52746079561415,3,"PLP2"
"B",1005.2566793111,38.440469756434,22.1936155616528,3,"PMA1"
"D",640.715117934663,100.991019455862,58.3071922685766,3,"PMA1"
"B",29.5377633011572,0.694076416819082,0.400725206088668,3,"PMA2"
"D",74.0459990967191,6.53432466952499,3.77259410692267,3,"PMA2"
"B",30.4853111992441,1.04643678478383,0.60416055938487,3,"PMC1"
"D",48.1821633260888,1.13334365189915,0.654336262508326,3,"PMC1"
"B",9.74278514287515,0.399317189039326,0.2305458865839,3,"PMD1"
"D",9.48770341743217,0.426984048620508,0.246519355410726,3,"PMD1"
"B",92.3974250081018,2.22320912008679,1.28357038394694,3,"PMI40"
"D",138.636653683008,5.70913185048619,3.29616881071727,3,"PMI40"
"B",84.8684228720951,4.48183413508198,2.58758814435283,3,"PML1"
"D",77.2638660686486,3.27127067519051,1.88866900491337,3,"PML1"
"B",50.5983361762634,0.438339218930188,0.253075266045714,3,"PML39"
"D",46.7136806155635,0.0140083200079479,0.00808770732748316,3,"PML39"
"B",1629.01094822108,62.0254405413271,35.8104047931403,3,"PMP1"
"D",2280.92731296172,230.070711111318,132.831386992768,3,"PMP1"
"B",681.829461028525,18.9780007923978,10.9569538661718,3,"PMP2"
"D",241.728186396437,23.6356652358098,13.6460576863707,3,"PMP2"
"B",1046.09821590028,38.3187833251731,22.1233598678076,3,"PMP3"
"D",1581.40924922732,121.72848279461,70.2799723095126,3,"PMP3"
"B",34.7615178314244,0.711735281902206,0.410920556597993,3,"PMR1"
"D",35.4355064036023,0.95555699944852,0.551691090857634,3,"PMR1"
"B",11.2032055135375,0.281740589634575,0.162663005267166,3,"PMS1"
"D",15.8144722481684,0.0219448810076349,0.0126698829570923,3,"PMS1"
"B",67.5818329319348,1.67213433228996,0.965407206868823,3,"PMT1"
"D",68.8548644073152,2.77658292328045,1.60306089818328,3,"PMT1"
"B",116.231752384217,7.08275425030317,4.0892300730165,3,"PMT2"
"D",105.00466623988,5.98635015892142,3.45622087571664,3,"PMT2"
"B",34.850057050787,2.24471655500737,1.29598770728791,3,"PMT3"
"D",29.1070037802534,2.30253827107262,1.3293710906232,3,"PMT3"
"B",49.3380197649139,1.43456927985723,0.828248959896737,3,"PMT4"
"D",42.338123063967,1.91803414765259,1.10737753146212,3,"PMT4"
"B",34.9773991734051,0.93492306021603,0.539778080487313,3,"PMT5"
"D",33.5565573481975,1.91056622689249,1.10306592540098,3,"PMT5"
"B",28.906178217807,0.59876109083566,0.345694876974243,3,"PMT6"
"D",20.847745966928,0.77638211465525,0.44824442289022,3,"PMT6"
"B",24.5427582768979,0.594074452434811,0.342989045031918,3,"PMT7"
"D",19.9393775183015,0.924900694473107,0.53399166492772,3,"PMT7"
"B",128.954773932959,5.68650142227516,3.28310312689775,3,"PMU1"
"D",41.6162897028545,0.529869945481883,0.305920555659458,3,"PMU1"
"B",385.416089210562,27.8568698725784,16.0831713197135,3,"PNC1"
"D",1026.8626000761,36.6369424512048,21.1523485864879,3,"PNC1"
"B",55.0976305905442,1.77578015305302,1.02524714938676,3,"PNG1"
"D",48.8224162757533,2.35083282465946,1.35725396413695,3,"PNG1"
"B",98.4860655316321,4.40963098877896,2.54590163839845,3,"PNO1"
"D",151.422012223036,3.99623542796752,2.30722760008217,3,"PNO1"
"B",77.2228307084331,1.06198761989255,0.613138838221016,3,"PNP1"
"D",67.8030429529834,2.25204307066046,1.30021767307245,3,"PNP1"
"B",42.0224488811759,1.47880794509038,0.85379016517769,3,"PNS1"
"D",38.2437798165689,1.76858062949478,1.02109050252237,3,"PNS1"
"B",27.4941774404879,1.19884634215481,0.69215425836008,3,"PNT1"
"D",30.3424549347288,1.11985646685493,0.646549432592439,3,"PNT1"
"B",76.8423934444658,0.688348005429138,0.397417906230655,3,"POA1"
"D",97.0895978313203,1.79814149291034,1.03815747497282,3,"POA1"
"B",104.936610938904,1.95898999093425,1.13102339860567,3,"POB3"
"D",109.431644479759,1.90885293269486,1.10207675453478,3,"POB3"
"B",42.5113038710453,1.54517583748396,0.892107685716671,3,"POC4"
"D",36.9881425923304,3.04324157373169,1.75701634180305,3,"POC4"
"B",74.6734361454755,3.1869977773994,1.84001402468828,3,"POF1"
"D",60.2740044470679,0.919964183123373,0.531141568771094,3,"POF1"
"B",41.0370103619972,0.755303690461264,0.436074789007729,3,"POG1"
"D",48.9014921677515,2.43130859958255,1.40371667445204,3,"POG1"
"B",9.01944999246265,0.370085631144346,0.213669038764401,3,"POL1"
"D",11.6204906454259,0.681181310439809,0.393280212949366,3,"POL1"
"B",19.6819321836215,0.614987307792481,0.355063087702192,3,"POL12"
"D",22.0698414514157,0.934563225835855,0.539570330011056,3,"POL12"
"B",9.58189889914854,0.452078142155726,0.261007437068354,3,"POL2"
"D",12.3995560729439,0.862656909473726,0.498055198902946,3,"POL2"
"B",12.2543752120232,0.211161324978596,0.12191404781883,3,"POL3"
"D",16.2749242564552,0.631561792242534,0.364632370761109,3,"POL3"
"B",15.6434014769749,1.40304339356747,0.810047480960906,3,"POL30"
"D",21.1922963473382,0.942694127972024,0.544264708548128,3,"POL30"
"B",47.8701351872075,0.224495893122975,0.129612764326515,3,"POL31"
"D",45.5478547559008,1.76364059524259,1.01823837241706,3,"POL31"
"B",33.7917478705545,1.00578240585256,0.580688742765166,3,"POL32"
"D",35.1468620480744,1.08248155480162,0.624971017057522,3,"POL32"
"B",17.9165961011427,1.07250301101469,0.619209902116013,3,"POL4"
"D",25.4876605160757,1.73994044600475,1.00455508487476,3,"POL4"
"B",23.6526981952004,0.783034416067993,0.452085130901597,3,"POL5"
"D",25.2448871053544,0.704208877144278,0.406575184784973,3,"POL5"
"B",15.7539806983149,0.170612104168353,0.0985029442686073,3,"POM152"
"D",16.7810468774237,0.724168268288709,0.418098744635071,3,"POM152"
"B",82.0177051208441,2.50748375930475,1.44769642342321,3,"POM33"
"D",109.3864784865,4.23401141786041,2.44450763185366,3,"POM33"
"B",65.6234339739407,1.72537385239359,0.996145058132181,3,"POM34"
"D",64.6645838763294,1.26560227991826,0.730695816997809,3,"POM34"
"B",79.5070646533587,2.58574591701265,1.49288110124323,3,"POP1"
"D",31.3140832041217,1.41744042029079,0.818359608215143,3,"POP1"
"B",70.489956667997,1.87933176089989,1.08503269805217,3,"POP2"
"D",66.6782030801339,0.813574597256304,0.469717512731768,3,"POP2"
"B",33.4980678936188,1.13002460157399,0.652420007909641,3,"POP3"
"D",26.2018831058285,1.0693340448191,0.61738029862994,3,"POP3"
"B",49.4222990093761,0.608300925222458,0.351202702925484,3,"POP4"
"D",42.9395989933764,1.5366838686812,0.887204845242449,3,"POP4"
"B",36.3992701398365,1.95328120445071,1.12772742919266,3,"POP5"
"D",41.5964371813344,2.67754757790524,1.54588281487162,3,"POP5"
"B",50.5602968424947,4.85143348228353,2.80097642695196,3,"POP6"
"D",111.898724770792,1.89780833635491,1.09570015386482,3,"POP6"
"B",56.2303578854412,0.658020560748842,0.379908347880653,3,"POP7"
"D",65.7487899758288,2.08624915351479,1.20449651037839,3,"POP7"
"B",77.426876679224,4.83967100725961,2.79418535883056,3,"POP8"
"D",98.2894961429061,3.52750272524027,2.03660464798461,3,"POP8"
"B",994.5753898681,54.4008339859359,31.4083361459202,3,"POR1"
"D",1930.89811023682,131.753923236244,76.0681630472348,3,"POR1"
"B",90.3563043086828,5.02924294593982,2.90363476865838,3,"POR2"
"D",56.0622558096428,0.544230185510372,0.314211444105533,3,"POR2"
"B",83.5594439441619,1.62442952367602,0.937864822773923,3,"POS5"
"D",33.8929718917988,1.31803361276108,0.760967061128587,3,"POS5"
"B",5.68072802158009,0.250521105367234,0.144638427621455,3,"POT1"
"D",23.1392308285906,2.60013895370972,1.50119092485474,3,"POT1"
"B",3.95918375765,0.0984940007199142,0.0568655378292057,3,"POX1"
"D",5.6551051081704,0.588448449516301,0.339740870732454,3,"POX1"
"B",44.7162308084428,1.33348787700882,0.769889584752143,3,"PPA2"
"D",55.3191926085211,2.06549544930223,1.19251435366459,3,"PPA2"
"B",56.4839101236886,1.72873176969516,0.998083752590158,3,"PPE1"
"D",57.5820859565643,3.57030023612809,2.06131380241634,3,"PPE1"
"B",41.5515771770074,1.31022685701093,0.756459828594737,3,"PPG1"
"D",35.2432752982221,1.00234665270818,0.57870510976239,3,"PPG1"
"B",108.601163085827,3.24897320415616,1.87579555400944,3,"PPH21"
"D",120.961468824104,5.61398591301158,3.24123627810401,3,"PPH21"
"B",54.0971232555419,2.26301039175942,1.30654965886122,3,"PPH22"
"D",54.5348204040683,1.91848110313958,1.10763558133285,3,"PPH22"
"B",41.8141813365698,2.98602858446157,1.72398440704681,3,"PPH3"
"D",50.9483600009213,3.20009743471608,1.84757711536636,3,"PPH3"
"B",48.5962978842944,0.273332230294827,0.157808436738919,3,"PPM1"
"D",42.2609916326256,1.73835554987414,1.00364004466711,3,"PPM1"
"B",5.2578412065921,0.154637622040532,0.089280072711945,3,"PPM2"
"D",4.59842499458702,0.126657058512715,0.0731254868270822,3,"PPM2"
"B",111.052574915269,1.10774987329671,0.639559687542627,3,"PPN1"
"D",83.5859508295608,4.64924476082608,2.6842427141914,3,"PPN1"
"B",90.2051811460287,2.45365335403804,1.41661742445189,3,"PPQ1"
"D",113.603527202553,7.39827123079975,4.2713938866401,3,"PPQ1"
"B",11.8837140114076,0.28893642551182,0.166817523047938,3,"PPR1"
"D",10.3844031751201,0.223952180397661,0.129298851638193,3,"PPR1"
"B",36.0518931028691,0.424336471841926,0.244990776244912,3,"PPS1"
"D",39.6005272060446,0.128788888698028,0.0743562995584391,3,"PPS1"
"B",16.7180002176895,1.15844366828732,0.6688277637267,3,"PPT1"
"D",23.143446101896,1.54005136785547,0.889149071797207,3,"PPT1"
"B",35.6939670778007,0.812070139747951,0.468848913784337,3,"PPT2"
"D",45.10311167451,0.83190325418407,0.480299567742899,3,"PPT2"
"B",72.5418746462451,1.06057276842621,0.61232197334606,3,"PPX1"
"D",49.0564496032975,0.501871752909663,0.289755791641063,3,"PPX1"
"B",45.1303893329889,0.657430192962871,0.379567498880501,3,"PPZ1"
"D",38.1225298304288,1.17783673654075,0.680024356903234,3,"PPZ1"
"B",27.194159909138,1.14756684789263,0.662548028543898,3,"PPZ2"
"D",37.8567091922083,0.875509231505808,0.505475490487881,3,"PPZ2"
"B",337.829234552376,6.59508972882451,3.80767683026657,3,"PRB1"
"D",464.439564322037,41.6607292613959,24.052833253703,3,"PRB1"
"B",564.126367130949,30.5691437829267,17.6491033919691,3,"PRC1"
"D",456.36026497076,32.4735708578013,18.7486248763,3,"PRC1"
"B",73.4665972123044,0.704296527388267,0.406625789676935,3,"PRD1"
"D",78.4764115930665,0.734150446211897,0.423861957746123,3,"PRD1"
"B",251.60569019066,5.74497126495784,3.31686070631007,3,"PRE1"
"D",255.940785906861,6.56820687426698,3.79215600695119,3,"PRE1"
"B",239.569392444098,2.93773491262244,1.69610204261033,3,"PRE10"
"D",242.267384699546,6.70310554191792,3.87003978903279,3,"PRE10"
"B",219.545024218527,6.44744784706451,3.72243575008877,3,"PRE2"
"D",226.138736804096,10.7373523805521,6.19921328729562,3,"PRE2"
"B",225.992524308492,8.68842371254668,5.01626376927235,3,"PRE3"
"D",221.714215218238,5.778482000038,3.33620813822935,3,"PRE3"
"B",194.939246373427,4.28928587664418,2.47642035551178,3,"PRE4"
"D",220.96346519845,7.48732145193594,4.32280705578447,3,"PRE4"
"B",205.634796273788,2.05689939364826,1.1875514186188,3,"PRE5"
"D",204.927088079777,2.39442832693916,1.38242383911359,3,"PRE5"
"B",314.693678882524,2.96730859693337,1.71317641720817,3,"PRE6"
"D",324.095927405262,7.17966389439869,4.14518088212212,3,"PRE6"
"B",240.60412923618,11.0152074192255,6.35963296866941,3,"PRE7"
"D",398.62765090577,4.58163677688768,2.64520922646519,3,"PRE7"
"B",174.561604818882,1.41130454602163,0.814817059554133,3,"PRE8"
"D",200.814469111819,6.90567209042567,3.98699164034255,3,"PRE8"
"B",212.37107379857,6.40300253059605,3.69677523466149,3,"PRE9"
"D",220.131453605788,6.89532737319775,3.98101911506632,3,"PRE9"
"B",36.1064364778552,0.310468184770185,0.179248890051881,3,"PRI1"
"D",35.436220212878,1.13272867604509,0.653981206033444,3,"PRI1"
"B",41.7578840557599,1.84783576939251,1.06684847887698,3,"PRI2"
"D",43.6656394330638,1.52006850848115,0.877611962558264,3,"PRI2"
"B",21.359802608206,0.224008549230589,0.129331396199058,3,"PRK1"
"D",17.9131127946474,0.544506684204642,0.3143710807011,3,"PRK1"
"B",36.0564946427126,0.816444211681237,0.471374285392474,3,"PRM1"
"D",17.4734013173925,1.04937395128099,0.60585633325266,3,"PRM1"
"B",7.18577895214686,0.718286979784707,0.414703181134104,3,"PRM10"
"D",5.22375273921277,0.628655607661234,0.362954484310781,3,"PRM10"
"B",14.3211504541113,0.646929205400581,0.373504750884656,3,"PRM2"
"D",17.6263613643219,1.55891876327405,0.900042167621032,3,"PRM2"
"B",14.1645596875463,0.752374820548424,0.434383805175129,3,"PRM3"
"D",18.4968450107977,0.914071357255391,0.527739344169926,3,"PRM3"
"B",89.6361816455161,2.81374181458769,1.62451459408231,3,"PRM4"
"D",64.9712941754037,0.773387956652788,0.446515744961502,3,"PRM4"
"B",121.092404287985,1.83513732108514,1.05951702632843,3,"PRM5"
"D",44.8918759318168,2.25538124266166,1.30214496757594,3,"PRM5"
"B",3.79721624118179,0.115903683775382,0.0669170230277858,3,"PRM6"
"D",4.46830640465596,1.25865809855399,0.726686592017846,3,"PRM6"
"B",3.69121144619048,0.546198683208193,0.31534795678127,3,"PRM7"
"D",5.69781526934294,0.298910662375478,0.172576151386132,3,"PRM7"
"B",40.3196614784309,2.37214315796723,1.36955749080871,3,"PRM8"
"D",37.6611256999916,2.000307072755,1.15487782691701,3,"PRM8"
"B",12.0296666839562,1.32149879937881,0.762967687555123,3,"PRM9"
"D",11.0697706308647,0.78683336325334,0.454278454081695,3,"PRM9"
"B",59.8275187119067,1.63756288032034,0.945447369767889,3,"PRO1"
"D",64.7713049748575,3.21709870335456,1.85739280239135,3,"PRO1"
"B",185.250744804936,6.47534614196985,3.7385428381623,3,"PRO2"
"D",113.071881593697,2.97818541950239,1.71945615364632,3,"PRO2"
"B",151.34713209947,2.43174820464432,1.40397048055279,3,"PRO3"
"D",138.866331818218,6.54117142830755,3.77654708494886,3,"PRO3"
"B",29.7931911171974,0.693546835290299,0.400419452050467,3,"PRP11"
"D",36.9803518773652,1.73131222499292,0.99957357915095,3,"PRP11"
"B",18.5197700980644,0.246825137891943,0.14250455980468,3,"PRP16"
"D",19.5176636267533,0.365398842850061,0.21096312028106,3,"PRP16"
"B",22.1220367243328,0.294121708346098,0.169811247488132,3,"PRP18"
"D",21.538058384322,0.747808774673684,0.431747597360216,3,"PRP18"
"B",39.3334091678848,0.642391441636653,0.370884871754033,3,"PRP19"
"D",37.7259215702795,0.802174533868118,0.463135683065821,3,"PRP19"
"B",17.5786456971806,0.701201651081828,0.404838962008304,3,"PRP2"
"D",16.9043179632281,0.583786804638556,0.337049468807422,3,"PRP2"
"B",25.7989141080943,0.382916590330936,0.22107699650474,3,"PRP21"
"D",25.5696091467552,1.69574513331005,0.979038909193558,3,"PRP21"
"B",19.8426584913394,0.755664315633712,0.436282996048118,3,"PRP22"
"D",21.8322425410609,0.74164711567133,0.428190161876552,3,"PRP22"
"B",20.5472598346485,0.169424904486984,0.0978175142129869,3,"PRP24"
"D",22.2219814018706,1.31720909258145,0.760491024180925,3,"PRP24"
"B",15.1616499102936,0.357819593479929,0.206587238616959,3,"PRP28"
"D",14.0587048208602,0.270394402968271,0.156112281341099,3,"PRP28"
"B",34.3009959318054,1.16190933249363,0.670828665889136,3,"PRP3"
"D",39.3677428345616,1.0835521627091,0.625589132821097,3,"PRP3"
"B",20.7260467471952,0.519783986228115,0.300097424369259,3,"PRP31"
"D",20.7423059673006,1.0807990306121,0.623999611263782,3,"PRP31"
