"Gene","Mean_B","SD_B","Mean_D","SD_D","F_statistic","P_value","Significance"
"AHA1",176.571776198262,8.27774728894692,155.03953114485,7.747899024755,10.8199259747288,0.0302335094939465,"*"
"AHC1",39.1557558339593,0.811822047109707,56.325288891091,0.67243238447537,795.862492888364,9.39390083656078e-06,"***"
"AHC2",203.174927836501,9.73800838684659,314.279297189822,6.0295166942069,282.294920507451,7.35457933925302e-05,"***"
"AHP1",1667.07907786841,102.679148631441,1393.340085966,110.569145098375,9.8732318093772,0.0347750020254933,"*"
"AHT1",7.81924361733178,0.535294243686117,7.9702394053708,0.920177341682781,0.0603557927911154,0.818025110259799,"ns"
"AIF1",37.5253129471758,1.03795002020419,20.3911055175277,0.1316286594384,804.57684114605,9.19234268682476e-06,"***"
"AIM1",80.5978615064974,3.2774563033596,109.763693752886,15.7166823339855,9.90060002576768,0.0346296624887526,"*"
"AIM10",11.3118236502126,0.225536319192584,11.4603089664155,0.126196979620705,0.99028867893635,0.375995798129206,"ns"
"AIM11",27.9382366264181,0.868632427085733,40.1466131816872,1.13676602882261,218.459188070989,0.000121975403591766,"***"
"AIM13",49.2366805458357,1.22557502992231,95.7286469414103,5.37323777798691,213.490779706389,0.000127629653990244,"***"
"AIM14",17.1731533210273,0.192779624983277,20.4860912013355,0.599046312314319,83.1438646436914,0.000802502619580566,"***"
"AIM17",73.762105647157,8.33811660467844,61.5773705917858,3.3590026434441,5.51193367000344,0.0787085298457632,"ns"
"AIM18",58.3658257634627,2.74170481103184,57.8942231083146,1.55030072770717,0.0672582454798683,0.808171723369257,"ns"
"AIM19",113.297426667649,6.82897366775706,145.325518815656,7.70568083782353,29.0286429004115,0.00573858877948549,"**"
"AIM2",36.5111287120073,2.07411447382311,50.1644820692156,0.814244014425061,112.63815967374,0.00044617295942229,"***"
"AIM20",62.9239959471666,5.21157858916218,69.6668576446672,10.3422915721546,1.01696201242976,0.370290461587517,"ns"
"AIM21",39.1958950579119,0.789797824095577,46.3472541128219,0.728459597065272,132.901327107177,0.000323307245060848,"***"
"AIM22",25.9023300448856,0.358035541567584,24.7426660323518,0.561504420565003,9.09734874326135,0.0393105497983383,"*"
"AIM23",38.9366790124198,2.84766609765943,35.4786197946113,0.408615112913088,4.33467740534772,0.105784644795979,"ns"
"AIM24",12.8813657579335,0.572438645041729,17.8937884641106,0.850344261945984,71.7312505683608,0.00106515315828564,"**"
"AIM25",48.4376065263324,1.40992732396626,54.0305799398711,2.3116659586288,12.7997769145111,0.0232158048113309,"*"
"AIM26",20.4706006232381,0.5002670409761,12.4318016229684,0.737465008664438,244.127386996947,9.79829686739715e-05,"***"
"AIM29",127.980027888449,0.758184326897905,123.784778100554,5.68101356561963,1.60737770889061,0.273636129725669,"ns"
"AIM3",14.3530097082589,0.520557260533572,14.1038380654687,0.461993000450306,0.384502136039846,0.568782888622492,"ns"
"AIM32",20.0171644810629,0.39279969504908,22.8135227842224,0.655061612164313,40.2107768223494,0.0031672864771879,"**"
"AIM33",28.5312313728673,0.891857439996475,47.4212720800734,2.32904247498464,172.110447105366,0.000194939121924484,"***"
"AIM34",31.0634164484302,1.92332363572644,29.4228839054391,2.37001175740379,0.866673336917979,0.404576719796202,"ns"
"AIM36",37.7356359059714,1.23592155651154,44.6476372307544,2.24393923488258,21.8394653109943,0.00949514952952101,"**"
"AIM37",59.245265907027,3.33105925872956,91.6818052456058,1.51582059446239,235.662649383113,0.000105046792657214,"***"
"AIM39",41.8805034717821,2.19655372750797,64.5688606204326,1.95928789458962,178.24858384704,0.000181981894961822,"***"
"AIM4",34.9707692847956,0.901920643547997,36.3608868440221,1.06739026567927,2.96872770830635,0.159987442039227,"ns"
"AIM41",88.1799006302895,4.3468691249404,236.832471185878,3.87158066782848,1956.43849191943,1.56221361891417e-06,"***"
"AIM43",46.8733504339307,0.979549493240741,51.1116754078635,2.36895932080649,8.20061095357837,0.0457596741551727,"*"
"AIM44",29.2531192012019,0.506010232106723,20.4032852603792,0.297231405181155,682.240276821595,1.27656992861369e-05,"***"
"AIM45",142.870157142089,1.06645120081123,176.107632881989,3.78769605697161,214.040172525897,0.000126985300389591,"***"
"AIM46",205.913510029832,3.37946304542934,150.052832574245,6.05097317541777,194.883662497278,0.000152717226205431,"***"
"AIM5",145.882818545284,2.65061923634054,235.835656743145,15.6955716772317,95.8041298161346,0.000610590970275031,"***"
"AIM6",63.2303658367877,1.69523067844157,58.3054376518275,4.00830738692852,3.84178802864974,0.121547954577009,"ns"
"AIM7",168.760218954051,5.26927099016368,182.683210667679,9.43932255061434,4.97620317717526,0.0895372582724274,"ns"
"AIM9",55.0928300203614,3.15324653665848,56.7563406015104,4.99004198087966,0.238259832812777,0.651014398797135,"ns"
"AIP1",101.842868956372,1.45461110540366,108.340157044723,2.12282946007223,19.1239129008749,0.0119391982843288,"*"
"AIR1",48.8642135497244,2.79744334513011,43.2956782209045,2.20393622663729,7.33466687039473,0.0536337877588322,"ns"
"AIR2",61.3347939076653,1.71153351533244,40.534113036581,2.67759015866978,128.530156346779,0.000345099401194889,"***"
"AKL1",37.2120235914731,0.563912015335457,39.9340235045548,0.636372802979664,30.7453138795114,0.00517413531817229,"**"
"AKR1",131.6791117063,4.68847511894935,68.301776170787,4.94356894330245,259.583914708561,8.68007790344388e-05,"***"
"AKR2",34.4147874073237,1.64370157224921,31.7876348200537,1.31890472763952,4.66213889481736,0.0969761414283195,"ns"
"ALA1",92.7622858728142,2.52387240694982,104.540925732049,4.76719194204752,14.3046584457415,0.0193997711235067,"*"
"ALB1",106.700370161909,9.00038261403635,179.204884589503,3.43467298906774,169.935958068574,0.000199862981586145,"***"
"ALD2",31.1041838136455,5.13274265758648,31.1122244871957,1.31586689296576,6.90815907235306e-06,0.998028749561008,"ns"
"ALD3",13.5259847690602,1.62203730017778,19.260036215343,3.25164536712955,7.47020028230887,0.0522720820850709,"ns"
"ALD4",133.732493133321,6.35489249796056,240.555576595198,24.0771483732353,55.2069980546242,0.00175169084568035,"**"
"ALD5",327.98813867003,9.80770885686035,153.47012811782,12.5927911775316,358.636307412049,4.57944137007975e-05,"***"
"ALD6",225.358052128795,1.72683358448289,640.515724125366,42.464156494423,286.275900142248,7.15377233361735e-05,"***"
"ALE1",137.109843893647,3.29167685538149,84.9245605182078,17.6232202086858,25.4187314000938,0.00727337500119833,"**"
"ALF1",31.6026865842223,1.06486785913259,33.2275301906219,1.80808488404265,1.79880632815894,0.250947198714027,"ns"
"ALG1",57.3929265797805,1.11386100245137,43.6024828053013,0.389064373857672,409.845894559749,3.51462137102977e-05,"***"
"ALG11",44.0152479843626,1.13940307129948,40.317965495202,1.12916209014729,15.9369478405166,0.0162363547591442,"*"
"ALG12",32.8670435018122,0.50768647102167,26.1582842216696,1.21139348426609,78.2638588907757,0.000901387405827323,"***"
"ALG13",31.4536284810939,0.957582870076929,38.6509256757198,2.41525169197616,23.0213216643273,0.00866045146789848,"**"
"ALG14",44.8698540259975,0.685059271786805,36.0233470094231,3.58645235123239,17.6104859201995,0.0137346021901972,"*"
"ALG2",31.4019023971861,0.554541509586129,26.3209032067281,0.423118654326674,159.182706303342,0.00022718854940961,"***"
"ALG3",19.6948367847919,0.83905383028847,14.8212683487358,0.447540246768312,78.7954484511214,0.000889753515764174,"***"
"ALG5",35.9843334833471,0.327534811094601,34.2398875733701,0.728915876375146,14.2958215833573,0.0194193445007223,"*"
"ALG6",67.1330160003237,0.581336842945973,42.36735788147,1.05723355619138,1264.01001934134,3.73562367402545e-06,"***"
"ALG7",23.5104213248219,0.859013111035225,21.0135837348804,0.437647642671684,20.122454698216,0.0109409647911968,"*"
"ALG8",39.881857139056,0.855835256707174,36.1703635386765,3.88643161902994,2.60946289216881,0.181530748744664,"ns"
"ALG9",49.3323052799387,1.20492936251759,54.517633467621,2.40246528046437,11.1664313428073,0.0287923027089403,"*"
"ALK1",77.9058891208667,1.75304689539812,54.2288702859472,1.34979084102371,343.56819323364,4.98591497305e-05,"***"
"ALK2",15.5555315151488,0.0762943093510956,16.1475134112699,1.20719549130438,0.718541233219686,0.444365501457181,"ns"
"ALO1",50.1464005942019,0.467680566398528,58.0292654565586,1.93537958071396,47.0229469509909,0.00236776106941717,"**"
"ALP1",5.88343318182748,0.32223510010498,8.01109154755346,0.727805346158835,21.4364907656699,0.00980754027749651,"**"
"ALR1",42.2033988380085,1.30020245321029,51.2189142933356,0.59014076212226,119.59949439526,0.000397067158785887,"***"
"ALR2",20.5104383358765,0.683494208705717,17.5653923873473,0.584541963028093,32.1688444412105,0.0047669456693871,"**"
"ALT1",211.301652010521,1.83380755217355,120.53514880901,1.71253608781561,3925.84607857599,3.88640071849579e-07,"***"
"ALT2",32.9306815231529,0.884916421137544,25.8729713923942,1.53716382775404,47.500383301141,0.00232346350772293,"**"
"ALY1",27.7088355717296,0.355637149870813,22.3551626734087,0.674435423958086,147.908803658982,0.000262323734328282,"***"
"ALY2",15.4972780387554,0.53388449604508,15.817369620022,0.236932463769955,0.900947266091054,0.396276125853755,"ns"
"AMA1",7.77415294143775,0.393840320281566,10.2904005414774,1.95181102633644,4.790934657085,0.0938155434640227,"ns"
"AMD1",34.0338928286631,0.251121185800867,44.8722529737633,0.332992745667268,2025.97423436464,1.45698699866101e-06,"***"
"AMD2",40.0841416372259,1.79408697009254,28.9627301191238,1.59564164237645,64.3658193483054,0.00130962257790397,"**"
