"gene","JCYL001B","JCYL002B","JCYL003B","Mean_B","JCYL001D","JCYL002D","JCYL003D","Mean_D"
"FMP37",113.296400574735,117.310553685704,111.471933486714,114.026295915718,172.591135722715,161.522160033367,170.786979221047,168.300091659043
"FMP40",30.3551625463708,28.6736365833859,29.2625699102223,29.4304563466596,35.880689218726,34.3093905647454,34.0009795281926,34.730353103888
"FMP41",80.6823320392039,82.431417006553,82.6552655758607,81.9230048738725,56.623994101852,58.3669573590814,57.4860917327297,57.492347731221
"FMP43",93.5310790731983,72.4854311849949,76.6765879059889,80.8976993880607,499.991479737586,421.273181191098,474.160464405547,465.141708444744
"FMP45",27.6512738739907,24.5515170142725,26.1076684419819,26.103486443415,99.3348860153286,99.6663164005626,105.2247814163,101.408661277397
"FMP46",123.928111373676,111.05877551915,107.603603697491,114.196830196772,270.383018305763,240.431522168936,260.697223191698,257.170587888799
"FMP48",12.2735765335794,12.210814873861,11.7655565603608,12.083315989267,21.7291999601127,20.7013848251154,21.9147001674483,21.4484283175588
"FMP52",165.512347495394,160.993240443507,163.370428954993,163.292005631298,268.302735564535,272.416170556665,280.580842128519,273.766582749906
"FMS1",100.234469939701,101.074499694213,104.538050368602,101.949006667505,45.997280944948,53.5526320258554,49.1500491986463,49.5666540564832
"FMT1",6.84033264863689,7.53282227859307,7.67689305850276,7.35001599524424,7.43238622698174,7.2641519823205,7.52851235907427,7.40835018945884
"FOB1",29.8884210699828,29.3740212662598,28.4399311644859,29.2341245002428,30.5405659458374,31.7795465368626,33.1737438789958,31.8312854538986
"FOL1",44.3943868147707,45.5774931714084,40.2563145933528,43.4093981931773,27.8532124866363,28.3518011473789,28.5211722573024,28.2420619637725
"FOL2",380.968212146587,373.347691653077,361.179857589895,371.831920463186,152.702423345246,159.311579325248,162.812240953755,158.275414541416
"FOL3",35.3887105281415,37.5705581751019,38.3447908126979,37.1013531719804,38.1321521889585,39.2818450600876,38.6863141148736,38.7001037879732
"FOX2",16.8802080375007,15.8790285910549,17.4095758193997,16.7229374826517,18.1494874869327,20.7214888336859,19.0649231356986,19.311966485439
"FPK1",11.0810906571342,12.0998813444608,11.933492947601,11.704821649732,11.7781357620588,11.5235393268665,12.304945355424,11.8688734814498
"FPR1",757.065271338047,773.770243440563,771.927622795387,767.587712524666,1617.17987471894,1496.60211563067,1594.11328132476,1569.29842389146
"FPR2",196.198866785694,194.501250676977,216.024765104318,202.24162752233,217.035021197649,201.977399204088,232.103688397687,217.038702933142
"FPR3",177.836534806549,188.584152947163,184.213226288264,183.544638013992,227.482402800562,238.871746991577,225.237204046167,230.530451279435
"FPR4",50.5286904192692,57.9959972998345,57.7511463200354,55.4252780130464,63.1505754154161,63.8536321941863,66.2331775372482,64.4124617156169
"FPS1",66.0548865477164,69.8860608081878,69.4733401618809,68.471429172595,71.878367446746,72.5795959046672,70.4699590307068,71.64264079404
"FRA1",112.309438729937,111.357671461969,110.091730494068,111.252946895325,109.285647245277,109.990597852803,99.532380638225,106.269541912102
"FRA2",169.221583836734,164.478327189514,165.867276632192,166.522395886147,177.230014948649,164.821945233106,190.194264673766,177.415408285174
"FRD1",257.149050022455,267.399924602865,260.853423513703,261.800799379675,128.030882750359,130.240169460112,137.986121351309,132.085724520594
"FRE1",30.6391014758368,30.7371093494673,36.3834867466829,32.586565857329,21.8038648868973,24.6815801207303,23.1843666889846,23.2232705655374
"FRE2",9.66153488182831,8.65399889259655,9.38647127867049,9.23400168436511,3.81283568539843,3.85933998346033,4.2361414980518,3.96943905563685
"FRE3",23.5751515215446,22.1979051752279,23.9111026762462,23.2280531243396,12.622967846038,12.9361848922956,12.8244831653349,12.7945453012228
"FRE4",10.9475030663309,11.2342779316638,11.467888593132,11.2165565303756,9.63812665563439,9.41481730692228,10.8169905391272,9.95664483389464
"FRE5",53.8582783293358,52.669824905362,54.8439376125711,53.790680282423,25.8056796427237,27.1251436810096,24.6415102684742,25.8574445307358
"FRE6",53.3654133918097,54.5879474040739,56.4548232284621,54.8027280081152,28.5223664002644,30.3077129270786,28.727695232057,29.1859248531333
"FRE7",12.8514166430841,12.5558714055414,14.5302706668612,13.3125195718289,9.3768677205246,12.3649938264991,9.31459608951102,10.3521525455116
"FRE8",17.4838447145094,18.8689080017244,17.537257103164,17.9633366064659,15.2100955591707,16.3475400799642,14.6293053102348,15.3956469831232
"FRK1",23.5303511739582,23.6732552882447,23.8952586844981,23.699621715567,20.7564736867877,18.8723840093745,19.9427930033247,19.857216899829
"FRM2",30.0107277122942,31.4689163572935,28.2863660154165,29.9220033616681,33.4519172583874,35.0402950615839,37.1106574705052,35.2009565968255
"FRQ1",133.886764059673,123.528836914743,127.281614570292,128.232405181569,136.329871804392,139.455258219138,147.529407816825,141.104845946785
"FRS1",147.175118632887,153.648568120343,150.951827457873,150.591838070367,162.293007989101,159.342918099241,167.243271380058,162.959732489467
"FRS2",117.579026439684,127.733081416643,124.167874371182,123.159994075836,137.496290980181,138.809665176919,143.297457085217,139.867804414106
"FRT1",25.9204787662788,26.7878439318951,27.0470669345925,26.5851298775888,19.7131390966541,20.7842075297432,20.2644598880202,20.2539355048058
"FRT2",25.1271440030788,25.2545970976961,24.6683343504214,25.0166918170654,24.7178169429313,24.8680766006431,23.1577636629132,24.2478857354959
"FSF1",148.255528637471,161.145608301255,160.293582861923,156.564906600216,139.62550353259,126.685532592112,143.223476983747,136.511504369483
"FSH1",337.063993440929,374.973683732981,388.40236540917,366.813347527693,679.7380991764,679.036177394929,672.542400424417,677.105558998582
"FSH2",41.5862941156077,44.0985169775734,44.0690520812809,43.2512877248207,31.6251030888003,29.7917418110994,30.0193006672729,30.4787151890575
"FSH3",45.0200687896305,46.4579108312148,46.7314227574176,46.0698007927543,40.0686164335362,39.1581812955975,43.289884349954,40.8388940263626
"FTH1",72.367565626731,76.5892543367342,78.7031550262946,75.8866583299199,59.3248067752031,61.7198905724766,59.0494564420065,60.031384596562
"FTR1",1093.29063955758,1048.38266664255,1213.12346681891,1118.26559100635,368.291461155939,523.707339109226,392.790972692246,428.26325765247
"FUB1",57.7747436361854,56.7096962890489,61.4763149306396,58.653584951958,80.5097166851797,82.0498562787081,76.5020844833453,79.6872191490777
"FUI1",40.8665313328376,45.3039969293783,48.8591664379419,45.0098982333859,101.175230595995,101.069659521558,108.698919351657,103.647936489737
"FUM1",170.715106377363,170.048872467344,171.861597138889,170.875191994532,222.376613480971,208.99191002202,219.427311621527,216.931945041506
"FUN12",90.9725300127271,95.4015047444351,88.7201134044347,91.6980493871989,129.941742473396,125.70802417986,129.676530495327,128.442099049528
"FUN14",139.891985277025,136.13977621204,135.875565429547,137.302442306204,168.344331158505,188.216158613474,162.360832095496,172.973773955825
"FUN19",43.9847306993098,47.4463302645538,42.10981046036,44.5136238080745,57.444631697531,65.0318503244054,59.0063029063221,60.4942616427528
"FUN26",50.1802185128871,51.3316897667172,52.3965764995276,51.3028282597106,27.7545796550604,29.9061077205685,27.9367560824341,28.5324811526877
"FUN30",23.2946547739724,24.147278067868,22.8390847064353,23.4270058494252,26.1245453077487,25.9743402553378,27.3560130401563,26.4849662010809
"FUR1",44.4137493482818,48.5806613261136,46.9033870278029,46.6325992340661,35.4212258427116,36.0914811703308,35.4620746200776,35.6582605443733
"FUR4",17.1511927878881,18.8243677167959,17.9072708315469,17.9609437787436,43.2119479789286,44.4136946473695,43.6466640820184,43.7574355694389
"FUS1",32.0393431048122,32.7185545578406,32.6487222583697,32.4688733070075,12.1024559857137,12.9711527967311,12.4635248615008,12.5123778813152
"FUS2",10.2649354978348,9.82838846396054,10.2038384879748,10.0990541499234,5.65067160120158,8.45879041074913,5.83494384143903,6.64813528446324
"FUS3",68.6453986570627,65.0029376124364,69.0786811630265,67.5756724775085,49.483884736202,55.0392221188935,50.7415723082559,51.7548930544505
"FYV1",4.8655569183693,5.39785125845707,3.53246293297797,4.59862370326811,6.19735510264557,7.86045638305501,3.31555265567119,5.79112138045725
"FYV10",26.9577691121678,25.6841665296023,25.8931777989978,26.1783711469226,29.8744641502014,33.9640853835271,31.3672690984753,31.7352728774012
"FYV12",5.78763099171061,5.16948062829158,5.42388333308073,5.46033165102764,1.17387440036573,1.84122893877228,1.7480221397651,1.5877084929677
"FYV4",88.6132378665398,95.8633660519112,92.3602304046671,92.2789447743727,132.861453325443,131.410336533934,132.939449199763,132.403746353047
"FYV5",9.77664712340783,8.89057854334105,7.74767080258193,8.80496548977693,24.8827452874221,18.7107369542689,19.240707153386,20.944729798359
"FYV6",57.8604707518305,57.2823698203504,52.2691405661703,55.8039937127837,46.3904084718034,44.9005898448193,40.7232535068579,44.0047506078269
"FYV7",45.9637987593559,48.5273930571157,49.4810409333681,47.9907442499465,66.7376862174684,68.5324792368294,74.6150359539686,69.9617338027554
"FYV8",39.3321714968155,40.3750035756352,37.5776077844139,39.0949276189548,40.0213979710328,41.3173574573399,39.6753235834883,40.338026337287
"FZF1",27.259282635164,28.6895794386993,28.5788867216964,28.1759162651866,36.8658344578015,35.6486472265498,36.4965834635805,36.3370217159773
"FZO1",24.7783756743463,24.1295301874836,24.1385949636598,24.3488336084966,28.6366457875741,29.2488681184877,29.5517103142001,29.145741406754
"GAA1",30.6869919655334,31.0178964998167,30.6899641123133,30.7982841925545,26.4199596535886,27.6801077663626,27.3766364683094,27.1589012960869
"GAB1",37.1887561010459,37.2246755140178,37.2537501358544,37.2223939169727,23.6073102261424,27.8748077312867,25.1823810905861,25.5548330160051
"GAC1",15.9286545645676,16.3975028153633,15.5342885736082,15.953481984513,108.540196279342,119.438712494213,112.983993410911,113.654300728155
"GAD1",140.607310947037,130.543256032173,127.352737735409,132.834434904873,220.736674899021,239.572163194426,196.308092939289,218.872310344245
"GAL1",12.8006205298704,12.9793323265735,11.8995254188407,12.5598260917615,16.8075082038237,15.7461620397085,16.6556259734106,16.4030987389809
"GAL10",17.7861380986753,17.3039688913967,16.2042725665331,17.0981265188684,14.8014087925814,16.1123314104907,15.0068835778146,15.3068745936289
"GAL11",43.9656947628593,45.4003192029469,47.2412116071831,45.5357418576631,63.7494082860352,61.030102728008,64.8583479366214,63.2126196502215
"GAL2",10.608260283564,10.8848844072712,11.1075115516776,10.866885414171,11.7054349817705,11.2728040974851,10.2034746877672,11.0605712556743
"GAL3",10.5559068128677,11.0495362133291,10.3758228828608,10.6604219696858,15.9710480090167,15.7490453795486,15.1468817764326,15.6223250549993
"GAL4",17.416482150981,16.9554953645752,17.6571653020138,17.3430476058567,18.6770576064873,18.4214746568051,19.2062626364626,18.768264966585
"GAL7",15.3026405259612,15.0904506571579,14.5904881984543,14.9945264605245,12.1680254780489,14.0615707618282,12.440098111333,12.88989811707
"GAL80",58.9809282174572,58.4416441870334,60.6337655813183,59.3521126619363,50.5854277453594,48.9699329678977,49.8219112583801,49.7924239905457
"GAL83",53.0994374478713,56.8517707305197,54.9816507209213,54.9776196331041,46.6534519933818,49.6585611582373,47.3958069083331,47.9026066866507
"GAP1",50.6526261277998,49.1311884445134,48.7728437579932,49.5188861101022,25.200850791128,26.9765993835247,24.6154090102155,25.5976197282894
"GAR1",189.489393321991,218.298538030125,201.997107161926,203.261679504681,294.056437042049,290.810491473158,286.911683337527,290.592870617578
"GAS1",249.389806865598,273.165010248293,287.406861399658,269.987226171183,368.945193585623,357.500901733193,388.415627312708,371.620574210508
"GAS2",24.2130271383679,21.5088839264598,22.6065828630906,22.7761646426394,18.2592807145112,22.1106427668971,17.5002281912716,19.29005055756
"GAS3",57.2909848780352,55.4590660726046,57.7319788977024,56.8273432827807,41.5510349154016,44.0057223469316,41.3759110641023,42.3108894421452
"GAS4",23.5881580899545,22.6778369608482,25.352424459435,23.8728065034126,16.1656432253755,19.5544754751646,16.8944050411042,17.5381745805481
"GAS5",202.872519335109,202.05214571476,204.652121495524,203.192262181798,156.876243657774,168.055229216486,157.770875490102,160.900782788121
"GAT1",41.9982131511048,41.0384581978585,40.6356680923057,41.2241131470897,25.0698173772616,25.6878460866837,23.4277260094652,24.7284631578035
"GAT2",48.8725914721035,48.0033510310915,45.994205587428,47.6233826968743,33.2724396133308,39.4068941569537,32.3685772015813,35.0159703239553
"GAT3",0.820011433265504,1.36846933312996,1.00749823088456,1.06532633242668,0.509055985332802,0.33712642540901,0.65466898320268,0.500283797981497
"GAT4",3.89117657424728,3.05288308879949,3.3504625008339,3.43150738796022,3.1600415264375,2.43283692565649,2.45530680585486,2.68272841931629
"GBP2",152.33259842362,152.533439358432,160.398695317375,155.088244366476,135.526773183395,136.703505217651,135.148695597812,135.792991332952
"GCD1",51.5610377580042,52.35636039291,51.571082648846,51.8294935999201,50.8678906825148,52.3863023242817,50.7719603760632,51.3420511276199
"GCD10",32.667980776603,33.1308615863544,31.9154285987577,32.571423653905,28.9915118086149,33.120595048095,32.195256890018,31.435787915576
"GCD11",89.7401206935288,94.6004102654024,95.8216411306201,93.3873906965171,131.155189433207,131.484669284463,138.91629458345,133.852051100374
"GCD14",47.7709224712622,50.119892349033,50.1897537592366,49.3601895265106,47.0402492372433,51.0634159019513,50.0052687638533,49.3696446343493
"GCD2",52.7531659191852,56.4166524551467,55.6554472981697,54.9417552241672,60.0411928931007,62.2335381305032,61.8644338574843,61.3797216270294
"GCD6",55.6894721200312,56.6660822854855,56.5838136851912,56.3131226969026,55.0283411790252,57.8089074661379,55.8038739454784,56.2137075302138
"GCD7",56.8373933591326,60.2807158863294,58.4243476716094,58.5141523056905,54.2880519739267,54.6391917537241,51.3486703526668,53.4253046934392
"GCN1",15.9001842821366,16.4479979424365,16.706561706833,16.3515813104687,20.4835732047199,18.3930022907211,21.5240422984714,20.1335392646375
"GCN2",13.2143436519715,12.8768017972831,12.3919681284608,12.8277045259051,13.3588693254049,13.4791268406845,13.9320044967533,13.5900002209476
"GCN20",53.8493441303297,51.3333504140917,50.8231345287517,52.001943024391,43.0067802960578,44.566053968212,44.8971351109896,44.1566564584198
"GCN3",51.4005758943238,51.4383472864732,53.5323978299087,52.1237736702352,48.9518143048969,52.8155919378026,52.861311231934,51.5429058248778
"GCN4",901.580873900783,934.660914981664,891.219460900009,909.153749927485,1392.20233172005,1476.76485244101,1495.57607326521,1454.84775247542
"GCN5",61.1522092771328,59.6217207184121,58.3871393582821,59.7203564512757,53.3930311888837,53.6818666321508,57.4680336527734,54.8476438246026
"GCR1",54.9263812870666,52.3933603816207,53.7897949243319,53.7031788643397,48.4696398394479,50.1385176684426,48.5995032290844,49.0692202456583
"GCR2",48.1001846705384,52.1220553293256,50.2159178314236,50.1460526104292,69.7788359741256,67.5039269096357,68.3080121464369,68.5302583433994
"GCS1",134.482589818178,132.828427639058,130.703630264472,132.671549240569,95.4939036206268,103.25695343771,93.2556081285192,97.3354883956187
"GCV1",493.977844662701,458.830817944558,448.434339932372,467.081000846544,86.5668815578799,90.7776374341734,81.8610141490088,86.401844380354
"GCV2",141.019416969061,137.074130073456,134.297219667483,137.463588903334,32.6858208321514,33.1449672421543,32.6143928791307,32.8150603178121
"GCV3",1058.97449517709,976.632281201188,989.979376934994,1008.52871777109,417.464277364905,390.702320355062,394.262165287637,400.809587669201
"GCY1",79.9552460371645,74.1385385306931,70.9773536877935,75.0237127518837,74.8006900989729,72.0679360213642,67.5854508409906,71.4846923204426
"GDA1",32.5318601366796,34.477604858931,34.4765173580511,33.8286607845539,38.7970191484833,38.0577409702766,41.0581588424946,39.3043063204182
"GDB1",23.048226867336,21.3877125335091,21.6478679266632,22.0279357758361,67.2484558291905,62.5854919770948,64.0048847130174,64.6129441731009
"GDE1",17.7677389338579,17.9002273350304,16.9146347478782,17.5275336722555,20.8078020322826,19.0549143898826,20.3883984572721,20.0837049598124
"GDH1",739.241901362983,738.390461928849,761.320071324102,746.317478205311,739.399654257431,698.993633007288,864.703419527959,767.698902264226
"GDH2",70.7385526255607,68.9374251754823,67.586921250239,69.087633017094,81.2730106826138,88.0878963249124,83.7111126517969,84.357339886441
"GDH3",129.720740482485,125.995041219509,124.791194628494,126.835658776829,318.02661371894,313.529931098853,307.824339433804,313.126961417199
"GDI1",112.894473998388,113.354876427598,110.59936015474,112.282903526909,117.331398058912,119.955250657944,115.952369653244,117.7463394567
"GDS1",62.3225574353214,72.0969215410169,71.9817719921031,68.8004169894804,78.198439978474,82.4898728683769,81.8832759334778,80.8571962601096
"GDT1",101.842591611888,112.663336764593,108.698661443869,107.73486327345,124.878337362001,123.717479853193,126.523776554399,125.039864589864
"GEA1",9.8152463132934,10.4298438971961,10.3494573921252,10.1981825342049,8.71011209475357,8.22894739051584,9.06830893269328,8.66912280598757
"GEA2",13.0797440122514,13.282041538361,12.9766166462092,13.1128007322739,14.3251608511826,13.7189211558496,15.2179150355702,14.4206656808675
"GEF1",36.5631291222353,36.3732130954492,38.0981950062772,37.0115124079872,29.1718085634746,29.1896161093366,29.4250393527126,29.2621546751746
"GEM1",18.6571391212707,18.2940750795672,18.6807235001246,18.5439792336541,15.3609157860035,16.6504860110152,15.9066898814632,15.9726972261607
"GEP3",30.3446131182468,32.1981343020172,32.7665608272756,31.7697694158465,33.251825355914,31.9031754647739,33.7693227637174,32.9747745281351
"GEP4",42.5218997400449,44.1404933554473,43.3479595974825,43.3367842309916,57.1724000540319,54.9755324428266,55.588983638229,55.9123053783625
"GEP5",42.4088801530593,41.1723858744557,42.7525852784979,42.111283768671,26.1988760282125,24.3267676522689,25.7176541156536,25.4144325987117
"GEP7",20.7442742762577,21.3664945647259,22.7796549405655,21.6301412605164,23.2307856022669,22.1740224001312,24.0656520283633,23.1568200102538
"GET1",97.6545949564812,97.9847236916528,99.7642800248305,98.4678662243215,86.0012219589975,92.7011959766622,86.1789728651144,88.2937969335913
"GET2",109.144448085019,102.511989896187,107.834518440301,106.496985473836,98.43133428904,91.9275393794307,98.3804196016559,96.2464310900422
"GET3",201.546194736149,199.431597481473,205.270568126794,202.082786781472,182.558788695572,204.784075850449,192.23990986756,193.19425813786
"GET4",91.7739706661369,94.496888085353,90.7948576843393,92.3552388119431,65.5372084091859,67.9078174734417,68.4764699682888,67.3071652836388
"GEX1",2.09385536805857,2.52367071823967,2.73720820380627,2.4515780967015,0.977894344118748,2.7666258209864,0.939020157725056,1.56118010761007
"GEX2",6.7614079593558,7.62358862801566,9.17379476790828,7.85293045175991,5.69786437839857,6.88547886908414,7.00911474873346,6.53081933207206
"GFA1",94.1238535982782,94.0150820510235,93.4646045836734,93.867846744325,88.8752510202126,87.0229418983638,90.6612191835882,88.8531373673882
"GFD1",124.97214539357,121.83721411946,124.735591628268,123.848317047099,154.091037272179,163.423194146523,154.118546521858,157.210925980187
"GFD2",9.27299321780123,11.0670230828154,10.9037758900595,10.4145973968921,17.4800827352334,19.1318949129996,20.7677474036547,19.1265750172959
"GGA1",44.8655001032184,41.2964641977656,40.088163734216,42.0833760117333,57.6473973354476,61.2898258070464,55.0151379862859,57.98412037626
"GGA2",60.635851997706,61.7206524868457,62.1679460532291,61.5081501792602,49.0815295134055,50.2410422030184,49.8834428497969,49.7353381887403
"GGC1",260.85542341139,258.478169813192,256.219662810864,258.517752011815,95.7942267268202,86.6784520345623,99.5517350603464,94.0081379405763
"GIC1",30.7098787315257,32.9783007838115,33.6737435917145,32.4539743690172,21.9790084051768,19.7262838811705,22.396376015836,21.3672227673944
"GIC2",103.425913201942,102.263978919987,101.710094839768,102.466662320566,44.1538310981862,46.0268875756846,49.8707736891792,46.6838307876833
"GID7",37.2089700247423,36.9022002924009,36.8483506542785,36.9865069904739,38.3285644482333,35.717866903937,35.723045678602,36.5898256769241
"GID8",131.055754411292,124.523456827498,122.447648396704,126.008953211831,84.5273571279046,83.5449555402403,80.7989779137237,82.9570968606229
"GIM3",195.952649290774,200.924632612875,208.151348782576,201.676210228742,167.864039252299,153.337546020956,167.969036521065,163.05687393144
"GIM4",89.9929818960393,92.2917988164729,89.1503547435921,90.4783784853681,94.1081234771848,97.2116769418781,102.317762469098,97.879187629387
"GIM5",27.3384681316517,26.0645809027931,28.1508772765717,27.1846421036722,28.3277113878645,28.8730314697773,32.5505213630884,29.9170880735767
"GIN4",21.8871696952486,22.2572816982574,23.1020691702294,22.4155068545784,23.3504628730483,21.4607072737532,24.6889184426539,23.1666961964851
"GIP1",15.4089215744706,15.2067590921845,14.0669691607277,14.8942166091276,14.5575871361144,18.8495812606813,14.3156557483178,15.9076080483712
"GIP2",17.6856830460547,17.2996708365304,16.4731072957667,17.1528203927839,82.8194216720496,80.1702605537125,70.968714725552,77.9861323171047
"GIP3",22.3259856439939,22.5340211893771,23.4786873776134,22.7795647369948,32.0641932200627,29.2030156036757,30.8906012575348,30.719270027091
"GIP4",33.6624930029098,32.3232696252153,32.603830491032,32.8631977063857,27.3565750015378,27.515363972791,26.6306610302525,27.1675333348604
"GIR2",99.6724134268816,105.136343496489,107.375395503699,104.061384142356,120.778529519228,127.706531687117,124.183650783654,124.222903996666
"GIS1",14.991796479459,14.2304246305357,14.192297106186,14.4715060720602,21.9864155552181,22.3045856471163,22.9781904741189,22.4230638921511
"GIS2",556.674714658016,539.802651336806,633.572458907691,576.683274967504,469.806520097157,461.808912321057,468.906423046848,466.840618488354
"GIS3",44.1085642251428,44.7173880596235,48.2300076138927,45.6853199662197,80.3656253442807,81.3537672334518,80.2516869588165,80.657026512183
"GIS4",16.8045777273908,18.6487054767984,19.3565945822371,18.2699592621421,14.9857324129541,15.0472356214298,15.6870890091178,15.2400190145006
"GIT1",8.37026640121466,8.15917979240765,8.52560366421251,8.35168328594494,7.84606649712048,7.06549432458358,8.65744018249401,7.85633366806602
"GLC3",99.0865490301526,90.6379619824323,87.4477841361267,92.3907650495705,240.246826139501,255.914630121375,220.180913805977,238.780790022284
"GLC7",150.581191580777,151.731607864518,144.132708707748,148.815169384348,161.507747390267,180.991295477267,166.96086279813,169.819968555222
"GLC8",193.199630201031,186.718715705584,182.029899308893,187.316081738503,273.743749469268,271.038506199135,269.457958303712,271.413404657371
"GLE1",68.5322185545519,70.0168405816374,72.3855301965876,70.3115297775923,63.7028315597356,67.9799487442374,64.4474447026401,65.376741668871
"GLE2",44.9076038600236,44.2225601051462,44.7845154278132,44.6382264643277,38.7763428973269,40.2333676522547,38.5793609609608,39.1963571701808
"GLG1",60.8992158935205,61.3491603726583,57.6366434098072,59.9616732253287,67.3653504091139,66.0896743293387,62.678454093596,65.3778262773495
"GLG2",20.3590643996619,21.166377375682,20.4914638305595,20.6723018686345,24.0109935712326,24.5516522323851,23.9117416541955,24.1581291526044
"GLK1",444.848837174381,416.571898317333,399.94490935104,420.455214947585,1241.57411339365,1266.36124803249,1136.39994572878,1214.77843571831
"GLN1",792.083098603691,905.093075703766,932.510025055207,876.562066454222,1118.49463985479,1082.29322915905,1156.42736922897,1119.07174608093
"GLN3",35.6443946996157,36.5407208652186,36.5001034863418,36.228406350392,19.7223407966983,19.0570973334488,19.6693251095569,19.4829210799013
"GLN4",49.7060871547045,52.2292089359966,48.8363000484204,50.2571987130405,62.1322033170834,64.2429781081263,58.9403245173547,61.7718353141881
"GLO1",170.950875655474,163.099294676407,162.065047444771,165.371739258884,212.436690735428,204.400061015781,211.354197641351,209.396983130853
"GLO2",132.108314688709,126.515819223218,116.75569887906,125.126610930329,123.36802119212,134.772602015764,122.598471792583,126.913031666822
"GLO3",124.056927460163,126.860431398151,125.440230861181,125.452529906498,129.662719430979,135.262492249387,131.791669221764,132.23896030071
"GLO4",71.3745185611931,72.3047838152064,65.2438140066233,69.6410387943409,98.403251169414,101.736268089618,94.2270612117181,98.1221934902499
"GLR1",87.5162806172258,90.101736192303,89.605489056393,89.0745019553073,67.6062809832205,66.803133587638,61.3991134948861,65.2695093552482
"GLT1",34.4299574323254,35.3262451068967,33.7185955981523,34.4915993791248,29.4623070181554,26.113190814957,30.09721505536,28.5575709628241
"GLY1",280.207856132175,318.424532291739,315.706396114337,304.779594846084,254.5947588867,252.487534556427,280.539532585498,262.540608676208
"GMC1",12.7516594158203,11.7396617271369,13.1553791986766,12.5489001138779,11.6454102858856,11.9640577282589,12.0762001236497,11.895222712598
"GMC2",3.02248613863822,2.73219435809422,3.21210750079947,2.98892933251063,3.04440056148698,4.20447039639526,4.15397052824135,3.8009471620412
"GMH1",75.6445583475142,73.8166009687541,73.2106626345537,74.223940650274,65.1042557851702,73.6249662217688,66.6498687132733,68.4596969067374
"GNA1",91.697778524915,92.2526516640678,91.0760409679806,91.6754903856545,92.0139904155095,86.5883939181136,91.284497082847,89.96229380549
"GND1",384.458434215148,386.497166128502,358.016405598036,376.324001980562,219.709948455992,253.017923156008,233.756611875805,235.494827829268
"GND2",37.4088473763928,33.2082816772825,33.7659338991241,34.7943543175998,124.81015603248,121.029617609392,118.607959922306,121.482577854726
"GNP1",135.299986554996,142.900795702993,149.743976515056,142.648252924349,144.668668174432,124.741042253703,151.282652669635,140.230787699257
"GNT1",58.1115794696147,57.4838245298492,59.4441508455878,58.3465182816839,45.0399584059879,48.8644197141005,44.8439382640405,46.2494387947096
"GON7",150.825130221767,153.969354041634,148.833488655995,151.209324306466,168.149037621148,145.237326579996,165.600748460738,159.662370887294
"GOR1",49.3020417812385,46.2969550244587,46.5819287865226,47.3936418640733,54.0485640090418,55.4278104234856,50.9104091211049,53.4622611845441
"GOS1",23.1923563337043,24.2541843376653,24.0418120567651,23.8294509093782,34.8521544243922,33.8523092028561,31.2643407871137,33.3229348047873
"GOT1",63.8122354904824,63.52481265589,62.1735724753943,63.1702068739222,68.1815372633054,71.1459717551737,72.3459518311418,70.557820283207
"GPA1",82.7722127861603,86.017555730698,89.4424735687731,86.0774140285438,50.1943312086949,55.9686885447524,52.9563693600758,53.0397963711744
"GPA2",97.2138272290186,97.23329400234,95.3992078806885,96.615443037349,133.720083155579,139.807377454884,129.06936403504,134.198941548501
"GPB1",15.6399233925959,16.9419195678856,15.4080233738238,15.9966221114351,15.4464037994437,14.7454142940699,16.5175527966871,15.5697902967336
"GPB2",54.5048060517388,56.5303911874621,54.0175559505898,55.0175843965969,59.5044009471487,59.3916503768794,60.0994218087231,59.665157710917
"GPD1",344.754948140818,351.796693752707,356.462714084256,351.004785325927,693.949217048642,695.43780658941,647.499912483561,678.962312040538
"GPD2",142.500336759513,142.932898119348,153.538552875516,146.323929251459,118.709957561272,115.630847403823,123.0371922309,119.125999065332
"GPG1",667.264809302084,642.514310819649,690.94319337571,666.907437832481,764.915629264422,801.534800004252,829.184374709263,798.544934659312
"GPH1",99.211953188863,92.2117979102533,89.6842377887945,93.702662962637,159.790462687774,165.468369718823,147.777647391085,157.678826599227
"GPI1",18.6923312415728,18.6756804606125,17.1543680042696,18.1741265688183,14.9311962124172,15.9939408209288,16.442089024035,15.7890753524603
"GPI10",22.5305323162679,22.5187506309052,22.3259181943736,22.4584003805156,16.0375095080248,17.488392338381,16.8917094499034,16.8058704321031
"GPI11",80.9391425052863,81.4462147838556,81.4725874577779,81.2859815823066,62.9763957612474,66.5855338039649,66.0131170880715,65.1916822177613
"GPI12",33.1263937792523,33.2100586442449,33.7726620084057,33.3697048106343,38.2365024698938,36.5082496069484,39.4881066983002,38.0776195917141
"GPI13",22.8941442049774,23.4233869687958,24.1419254020058,23.4864855252597,20.5607056848258,21.1426618886763,21.876033458357,21.1931336772864
"GPI14",29.0438931485242,27.5570995558606,27.9249438930889,28.1753121991579,24.2344810091137,26.5191657151687,23.3430184258236,24.6988883833687
"GPI15",59.369752469193,55.9567826792931,54.0505469187211,56.4590273557357,51.376008907161,52.6716795736015,52.3626646329327,52.1367843712317
"GPI16",58.1255240175597,59.0494890532357,59.9420224044445,59.03901182508,49.4920169919032,50.8962688777223,48.0959669983726,49.4947509559994
"GPI17",54.8137851066282,55.890461768641,56.7483803260401,55.8175424004364,44.8428104678815,45.8139058559563,48.0164008502511,46.224372391363
